# Energy(MeV) Fluence_Planar_Median(cm^-2*MeV^-1)
1.909893e+02 1.456642e+03
1.928921e+02 1.415945e+03
1.948138e+02 1.376387e+03
1.967547e+02 1.337715e+03
1.987149e+02 1.299244e+03
2.006946e+02 1.261141e+03
2.026941e+02 1.224155e+03
2.047134e+02 1.188255e+03
2.067529e+02 1.153408e+03
2.088128e+02 1.119583e+03
2.108931e+02 1.087367e+03
2.129942e+02 1.056445e+03
2.151162e+02 1.026493e+03
2.172593e+02 9.972133e+02
2.194238e+02 9.688552e+02
2.216098e+02 9.413037e+02
2.238177e+02 9.145358e+02
2.260475e+02 8.885293e+02
2.282995e+02 8.632626e+02
2.305740e+02 8.387145e+02
2.328712e+02 8.148158e+02
2.351912e+02 7.913973e+02
2.375343e+02 7.686519e+02
2.399008e+02 7.465602e+02
2.422909e+02 7.251035e+02
2.447047e+02 7.042037e+02
2.471427e+02 6.834709e+02
2.496049e+02 6.633487e+02
2.520916e+02 6.438293e+02
2.546031e+02 6.251890e+02
2.571397e+02 6.070890e+02
2.597015e+02 5.895137e+02
