# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
3.557150e+01 9.277158e+07
3.606735e+01 8.916682e+07
3.657011e+01 8.582258e+07
3.707988e+01 8.244075e+07
3.759675e+01 7.918800e+07
3.812083e+01 7.617953e+07
3.865221e+01 7.315639e+07
3.919100e+01 7.027633e+07
3.973730e+01 6.754365e+07
4.029122e+01 6.483568e+07
4.085286e+01 6.229568e+07
4.142232e+01 5.981856e+07
4.199973e+01 5.746962e+07
4.258518e+01 5.524478e+07
4.317880e+01 5.306290e+07
4.378069e+01 5.097191e+07
4.439097e+01 4.895636e+07
4.500975e+01 4.698441e+07
4.563716e+01 4.515692e+07
4.627332e+01 4.336020e+07
4.691835e+01 4.161429e+07
4.757236e+01 3.991680e+07
4.823549e+01 3.832708e+07
4.890787e+01 3.678402e+07
4.958962e+01 3.531513e+07
5.028087e+01 3.388546e+07
5.098176e+01 3.247411e+07
5.169242e+01 3.114197e+07
5.241298e+01 2.990071e+07
5.314359e+01 2.870939e+07
5.388438e+01 2.754332e+07
5.463550e+01 2.642791e+07
5.539709e+01 2.537712e+07
5.616930e+01 2.432687e+07
5.695227e+01 2.334141e+07
5.774615e+01 2.240682e+07
5.855110e+01 2.149959e+07
5.936727e+01 2.063167e+07
6.019482e+01 1.980322e+07
6.103390e+01 1.899148e+07
6.188468e+01 1.819480e+07
6.274732e+01 1.746019e+07
6.362198e+01 1.674449e+07
6.450884e+01 1.605440e+07
6.540806e+01 1.539658e+07
6.631981e+01 1.476347e+07
6.724427e+01 1.414767e+07
6.818162e+01 1.357730e+07
6.913204e+01 1.302753e+07
7.009570e+01 1.249333e+07
7.107280e+01 1.198463e+07
7.206351e+01 1.147850e+07
7.306804e+01 1.100868e+07
7.408657e+01 1.055659e+07
7.511929e+01 1.011906e+07
7.616642e+01 9.701681e+06
7.722814e+01 9.298459e+06
7.830465e+01 8.916915e+06
7.939618e+01 8.550875e+06
8.050292e+01 8.192666e+06
8.162509e+01 7.847421e+06
8.276289e+01 7.531975e+06
8.391656e+01 7.221872e+06
8.508632e+01 6.927152e+06
8.627237e+01 6.640095e+06
8.747496e+01 6.361254e+06
8.869432e+01 6.093934e+06
8.993067e+01 5.842204e+06
9.118425e+01 5.595474e+06
9.245531e+01 5.356066e+06
9.374409e+01 5.135673e+06
9.505083e+01 4.922533e+06
9.637579e+01 4.717238e+06
9.771921e+01 4.522574e+06
9.908137e+01 4.335405e+06
1.004625e+02 4.154076e+06
1.018629e+02 3.982807e+06
1.032828e+02 3.815979e+06
1.047225e+02 3.655700e+06
1.061823e+02 3.501572e+06
1.076624e+02 3.355265e+06
1.091632e+02 3.218280e+06
1.106848e+02 3.081555e+06
1.122277e+02 2.954689e+06
1.137921e+02 2.834658e+06
1.153783e+02 2.717358e+06
1.169866e+02 2.605584e+06
1.186174e+02 2.499775e+06
1.202708e+02 2.397525e+06
1.219473e+02 2.297306e+06
1.236472e+02 2.205338e+06
1.253708e+02 2.112502e+06
1.271184e+02 2.025406e+06
1.288904e+02 1.939983e+06
1.306870e+02 1.857138e+06
1.325087e+02 1.780422e+06
1.343558e+02 1.706285e+06
1.362287e+02 1.634621e+06
1.381276e+02 1.569087e+06
1.400531e+02 1.504237e+06
1.420053e+02 1.441956e+06
1.439848e+02 1.382214e+06
1.459919e+02 1.325211e+06
1.480269e+02 1.270029e+06
1.500903e+02 1.217254e+06
1.521825e+02 1.165748e+06
1.543038e+02 1.117191e+06
1.564548e+02 1.070638e+06
1.586357e+02 1.026358e+06
1.608469e+02 9.837912e+05
1.630891e+02 9.430466e+05
1.653624e+02 9.040660e+05
1.676675e+02 8.664702e+05
1.700047e+02 8.296784e+05
1.723745e+02 7.938108e+05
1.747773e+02 7.609627e+05
1.772136e+02 7.292005e+05
1.796838e+02 6.994887e+05
1.821885e+02 6.708352e+05
1.847281e+02 6.429455e+05
1.873032e+02 6.161080e+05
1.899141e+02 5.901676e+05
1.925614e+02 5.655622e+05
1.952456e+02 5.419874e+05
1.979672e+02 5.192267e+05
2.007267e+02 4.973670e+05
2.035248e+02 4.765986e+05
2.063618e+02 4.567616e+05
2.092383e+02 4.376675e+05
2.121550e+02 4.195010e+05
2.151123e+02 4.018430e+05
2.181109e+02 3.855181e+05
2.211512e+02 3.699544e+05
2.242340e+02 3.547138e+05
2.273597e+02 3.401217e+05
2.305289e+02 3.262033e+05
2.337424e+02 3.124449e+05
2.370006e+02 2.993663e+05
2.403043e+02 2.869677e+05
2.436540e+02 2.751746e+05
2.470504e+02 2.635733e+05
2.504942e+02 2.527030e+05
2.539859e+02 2.423628e+05
2.575263e+02 2.322263e+05
2.611161e+02 2.226596e+05
2.647559e+02 2.132574e+05
2.684465e+02 2.045253e+05
2.721885e+02 1.959761e+05
2.759826e+02 1.876998e+05
2.798297e+02 1.799425e+05
2.837304e+02 1.724952e+05
2.876854e+02 1.654404e+05
2.916956e+02 1.588208e+05
2.957617e+02 1.522569e+05
2.998844e+02 1.458337e+05
3.040646e+02 1.397847e+05
3.083031e+02 1.339111e+05
3.126007e+02 1.283146e+05
3.169582e+02 1.228475e+05
3.213764e+02 1.176934e+05
3.258562e+02 1.127749e+05
3.303985e+02 1.080496e+05
3.350041e+02 1.036105e+05
3.396739e+02 9.930375e+04
3.444087e+02 9.516719e+04
3.492096e+02 9.114806e+04
3.540774e+02 8.740070e+04
3.590130e+02 8.383909e+04
3.640175e+02 8.039096e+04
3.690917e+02 7.707053e+04
3.742366e+02 7.387301e+04
3.794533e+02 7.079151e+04
3.847427e+02 6.781006e+04
3.901058e+02 6.498338e+04
3.955436e+02 6.232188e+04
4.010573e+02 5.978245e+04
4.066478e+02 5.732885e+04
4.123163e+02 5.495902e+04
4.180637e+02 5.266949e+04
4.238913e+02 5.047267e+04
4.298001e+02 4.838238e+04
4.357913e+02 4.635915e+04
4.418660e+02 4.443930e+04
4.480254e+02 4.262752e+04
4.542706e+02 4.085391e+04
4.606029e+02 3.916480e+04
4.670234e+02 3.752947e+04
4.735335e+02 3.598187e+04
4.801343e+02 3.448140e+04
4.868271e+02 3.305343e+04
4.936132e+02 3.169943e+04
5.004939e+02 3.041392e+04
5.074705e+02 2.912818e+04
5.145444e+02 2.791704e+04
5.217169e+02 2.676991e+04
5.289893e+02 2.565024e+04
5.363631e+02 2.457110e+04
5.438397e+02 2.354958e+04
5.514206e+02 2.257595e+04
5.591071e+02 2.163959e+04
5.669007e+02 2.075730e+04
5.748030e+02 1.991728e+04
5.828155e+02 1.910952e+04
5.909396e+02 1.831109e+04
5.991770e+02 1.755463e+04
6.075292e+02 1.682381e+04
6.159978e+02 1.613528e+04
6.245845e+02 1.547248e+04
6.332908e+02 1.483470e+04
6.421186e+02 1.422258e+04
6.510694e+02 1.364009e+04
6.601449e+02 1.307832e+04
6.693470e+02 1.254101e+04
6.786773e+02 1.202491e+04
6.881377e+02 1.153083e+04
6.977300e+02 1.106027e+04
7.074559e+02 1.060592e+04
7.173175e+02 1.017352e+04
7.273165e+02 9.753273e+03
7.374549e+02 9.347776e+03
7.477346e+02 8.955899e+03
7.581576e+02 8.589948e+03
7.687260e+02 8.240094e+03
7.794416e+02 7.897720e+03
7.903066e+02 7.568104e+03
8.013230e+02 7.254643e+03
8.124930e+02 6.957759e+03
8.238187e+02 6.671548e+03
8.353023e+02 6.395551e+03
8.469460e+02 6.124973e+03
8.587519e+02 5.870620e+03
8.707225e+02 5.629389e+03
8.828599e+02 5.398733e+03
8.951665e+02 5.173329e+03
9.076446e+02 4.960042e+03
9.202967e+02 4.751219e+03
9.331251e+02 4.553440e+03
9.461324e+02 4.365715e+03
9.593209e+02 4.182818e+03
9.726934e+02 4.008936e+03
9.862522e+02 3.842282e+03
1.000000e+03 3.683163e+03
