# Energy(MeV) Phi16 Phi84
1.672448e+01 3.347510e+08 3.519576e+08
1.693765e+01 3.275491e+08 3.443243e+08
1.715354e+01 3.204192e+08 3.367997e+08
1.737217e+01 3.133879e+08 3.295249e+08
1.759359e+01 3.065145e+08 3.223069e+08
1.781784e+01 2.996953e+08 3.151900e+08
1.804494e+01 2.931274e+08 3.081923e+08
1.827494e+01 2.865722e+08 3.013604e+08
1.850787e+01 2.802158e+08 2.945933e+08
1.874377e+01 2.739451e+08 2.879674e+08
1.898267e+01 2.677699e+08 2.813831e+08
1.922462e+01 2.616765e+08 2.749826e+08
1.946965e+01 2.556660e+08 2.687783e+08
1.971781e+01 2.497729e+08 2.626588e+08
1.996913e+01 2.439941e+08 2.566517e+08
2.022365e+01 2.383114e+08 2.507483e+08
2.048142e+01 2.327580e+08 2.449780e+08
2.074247e+01 2.273421e+08 2.392653e+08
2.100685e+01 2.220142e+08 2.336624e+08
2.127460e+01 2.167778e+08 2.281656e+08
2.154576e+01 2.116697e+08 2.227635e+08
2.182038e+01 2.066146e+08 2.174516e+08
2.209850e+01 2.016895e+08 2.122397e+08
2.238016e+01 1.968072e+08 2.071115e+08
2.266542e+01 1.920501e+08 2.021482e+08
2.295430e+01 1.873390e+08 1.972442e+08
2.324688e+01 1.827176e+08 1.924199e+08
2.354318e+01 1.782192e+08 1.876894e+08
2.384325e+01 1.737727e+08 1.830687e+08
2.414715e+01 1.694674e+08 1.784948e+08
2.445493e+01 1.652518e+08 1.740283e+08
2.476663e+01 1.611608e+08 1.696540e+08
2.508230e+01 1.570980e+08 1.654203e+08
2.540199e+01 1.531091e+08 1.612687e+08
2.572576e+01 1.492261e+08 1.571360e+08
2.605366e+01 1.454284e+08 1.531168e+08
2.638573e+01 1.416750e+08 1.491494e+08
2.672204e+01 1.379602e+08 1.452895e+08
2.706263e+01 1.343211e+08 1.415549e+08
2.740757e+01 1.308332e+08 1.378931e+08
2.775690e+01 1.273357e+08 1.342981e+08
2.811069e+01 1.239258e+08 1.307553e+08
2.846898e+01 1.206644e+08 1.272872e+08
2.883184e+01 1.173819e+08 1.238775e+08
2.919932e+01 1.142632e+08 1.205147e+08
2.957149e+01 1.111531e+08 1.172464e+08
2.994841e+01 1.081074e+08 1.140606e+08
3.033012e+01 1.051000e+08 1.109386e+08
3.071671e+01 1.021517e+08 1.078880e+08
3.110821e+01 9.928616e+07 1.049080e+08
3.150471e+01 9.646585e+07 1.020084e+08
3.190627e+01 9.372581e+07 9.917796e+07
3.231294e+01 9.104356e+07 9.639071e+07
3.272479e+01 8.842410e+07 9.366523e+07
3.314190e+01 8.587045e+07 9.099019e+07
3.356432e+01 8.334548e+07 8.838636e+07
3.399212e+01 8.090517e+07 8.584155e+07
3.442538e+01 7.853563e+07 8.334869e+07
3.486416e+01 7.622991e+07 8.092211e+07
3.530853e+01 7.398948e+07 7.853870e+07
3.575857e+01 7.175313e+07 7.621816e+07
3.621434e+01 6.959008e+07 7.393645e+07
3.667592e+01 6.743578e+07 7.172539e+07
3.714338e+01 6.543105e+07 6.957733e+07
3.761681e+01 6.341393e+07 6.746330e+07
3.809626e+01 6.144035e+07 6.541985e+07
3.858183e+01 5.951516e+07 6.342090e+07
3.907359e+01 5.762686e+07 6.145574e+07
3.957161e+01 5.582702e+07 5.955590e+07
4.007598e+01 5.404523e+07 5.770391e+07
4.058679e+01 5.228408e+07 5.589170e+07
4.110410e+01 5.060524e+07 5.412421e+07
4.162800e+01 4.891981e+07 5.240337e+07
4.215858e+01 4.729162e+07 5.074348e+07
4.269593e+01 4.574734e+07 4.909839e+07
4.324012e+01 4.422503e+07 4.750961e+07
4.379126e+01 4.276958e+07 4.594934e+07
4.434941e+01 4.133692e+07 4.443521e+07
4.491468e+01 3.994218e+07 4.296822e+07
4.548715e+01 3.857317e+07 4.153711e+07
4.606692e+01 3.723276e+07 4.014616e+07
4.665408e+01 3.590153e+07 3.880076e+07
4.724873e+01 3.465878e+07 3.748665e+07
4.785095e+01 3.342868e+07 3.620124e+07
4.846085e+01 3.223695e+07 3.496185e+07
4.907852e+01 3.107733e+07 3.374779e+07
4.970407e+01 2.995772e+07 3.257395e+07
5.033759e+01 2.884699e+07 3.144049e+07
5.097918e+01 2.777564e+07 3.032940e+07
5.162895e+01 2.674208e+07 2.924149e+07
5.228701e+01 2.575215e+07 2.818825e+07
5.295345e+01 2.478349e+07 2.716887e+07
5.362838e+01 2.383379e+07 2.618611e+07
5.431192e+01 2.290174e+07 2.523759e+07
5.500417e+01 2.201006e+07 2.431419e+07
5.570524e+01 2.114268e+07 2.342021e+07
5.641525e+01 2.029285e+07 2.253243e+07
5.713431e+01 1.948319e+07 2.169217e+07
5.786253e+01 1.870586e+07 2.087695e+07
5.860004e+01 1.794966e+07 2.008555e+07
5.934694e+01 1.723081e+07 1.931883e+07
6.010337e+01 1.653158e+07 1.857646e+07
6.086943e+01 1.585960e+07 1.786490e+07
6.164526e+01 1.522264e+07 1.716091e+07
6.243098e+01 1.461152e+07 1.647781e+07
6.322671e+01 1.402314e+07 1.582292e+07
6.403259e+01 1.346402e+07 1.518887e+07
6.484874e+01 1.292887e+07 1.458143e+07
6.567529e+01 1.240641e+07 1.399475e+07
6.651237e+01 1.190320e+07 1.343174e+07
6.736013e+01 1.141861e+07 1.288363e+07
6.821869e+01 1.095112e+07 1.235731e+07
6.908819e+01 1.051243e+07 1.184749e+07
6.996877e+01 1.009120e+07 1.136332e+07
7.086058e+01 9.685447e+06 1.090279e+07
7.176376e+01 9.296087e+06 1.045939e+07
7.267845e+01 8.924333e+06 1.003101e+07
7.360479e+01 8.562081e+06 9.619539e+06
7.454294e+01 8.216947e+06 9.225638e+06
7.549305e+01 7.884151e+06 8.850554e+06
7.645527e+01 7.567720e+06 8.490413e+06
7.742976e+01 7.263249e+06 8.144691e+06
7.841666e+01 6.969124e+06 7.813643e+06
7.941615e+01 6.688792e+06 7.498588e+06
8.042837e+01 6.415958e+06 7.192504e+06
8.145350e+01 6.157995e+06 6.897686e+06
8.249169e+01 5.910487e+06 6.618569e+06
8.354311e+01 5.670481e+06 6.347151e+06
8.460794e+01 5.441850e+06 6.090703e+06
8.568633e+01 5.223285e+06 5.843139e+06
8.677847e+01 5.012480e+06 5.605318e+06
8.788454e+01 4.810311e+06 5.376677e+06
8.900470e+01 4.615277e+06 5.156461e+06
9.013913e+01 4.428936e+06 4.947900e+06
9.128803e+01 4.250054e+06 4.748574e+06
9.245157e+01 4.078730e+06 4.555496e+06
9.362994e+01 3.913425e+06 4.370235e+06
9.482333e+01 3.753830e+06 4.191544e+06
9.603193e+01 3.603042e+06 4.020715e+06
9.725594e+01 3.457982e+06 3.855942e+06
9.849554e+01 3.319108e+06 3.699933e+06
9.975095e+01 3.186105e+06 3.548801e+06
1.010224e+02 3.057546e+06 3.405223e+06
1.023100e+02 2.935122e+06 3.265891e+06
1.036140e+02 2.817125e+06 3.135046e+06
1.049346e+02 2.703450e+06 3.009400e+06
1.062721e+02 2.594747e+06 2.886812e+06
1.076266e+02 2.490244e+06 2.770612e+06
1.089984e+02 2.389284e+06 2.659135e+06
1.103877e+02 2.291186e+06 2.551890e+06
1.117947e+02 2.199903e+06 2.448974e+06
1.132196e+02 2.110396e+06 2.349390e+06
1.146627e+02 2.024378e+06 2.253840e+06
1.161241e+02 1.941983e+06 2.161918e+06
1.176042e+02 1.863713e+06 2.073980e+06
1.191032e+02 1.787095e+06 1.990502e+06
1.206213e+02 1.714106e+06 1.909256e+06
1.221587e+02 1.643844e+06 1.831388e+06
1.237157e+02 1.576546e+06 1.757220e+06
1.252925e+02 1.511456e+06 1.685850e+06
1.268895e+02 1.450916e+06 1.618551e+06
1.285068e+02 1.392199e+06 1.553339e+06
1.301447e+02 1.335317e+06 1.490625e+06
1.318035e+02 1.280817e+06 1.430501e+06
1.334835e+02 1.228569e+06 1.373201e+06
1.351848e+02 1.178940e+06 1.317763e+06
1.369079e+02 1.130955e+06 1.264701e+06
1.386529e+02 1.085576e+06 1.213304e+06
1.404201e+02 1.041038e+06 1.164069e+06
1.422099e+02 9.986344e+05 1.116621e+06
1.440225e+02 9.582354e+05 1.071054e+06
1.458582e+02 9.193540e+05 1.027477e+06
1.477172e+02 8.821444e+05 9.863971e+05
1.496000e+02 8.462572e+05 9.467262e+05
1.515068e+02 8.117757e+05 9.088788e+05
1.534379e+02 7.786991e+05 8.725913e+05
1.553935e+02 7.470426e+05 8.374494e+05
1.573742e+02 7.165855e+05 8.034027e+05
1.593800e+02 6.872760e+05 7.707490e+05
1.614115e+02 6.593970e+05 7.393284e+05
1.634688e+02 6.325309e+05 7.094451e+05
1.655523e+02 6.066267e+05 6.809540e+05
1.676624e+02 5.818258e+05 6.537135e+05
1.697994e+02 5.578183e+05 6.274889e+05
1.719636e+02 5.349675e+05 6.019954e+05
1.741555e+02 5.132607e+05 5.774929e+05
1.763752e+02 4.922596e+05 5.540241e+05
1.786233e+02 4.722090e+05 5.314923e+05
1.809000e+02 4.528896e+05 5.100446e+05
1.832057e+02 4.344108e+05 4.893076e+05
1.855408e+02 4.167629e+05 4.696661e+05
1.879056e+02 3.996551e+05 4.505419e+05
1.903007e+02 3.835090e+05 4.325573e+05
1.927262e+02 3.677044e+05 4.149981e+05
1.951826e+02 3.526861e+05 3.982402e+05
1.976704e+02 3.383081e+05 3.822196e+05
2.001899e+02 3.245065e+05 3.668442e+05
2.027415e+02 3.111729e+05 3.520729e+05
2.053256e+02 2.984709e+05 3.379158e+05
2.079426e+02 2.863841e+05 3.243241e+05
2.105930e+02 2.747009e+05 3.112701e+05
2.132772e+02 2.634961e+05 2.987662e+05
2.159956e+02 2.527643e+05 2.866588e+05
2.187486e+02 2.425257e+05 2.749571e+05
2.215367e+02 2.327226e+05 2.639357e+05
2.243604e+02 2.231777e+05 2.534413e+05
2.272201e+02 2.141003e+05 2.432759e+05
2.301162e+02 2.052374e+05 2.333636e+05
2.330492e+02 1.969321e+05 2.239128e+05
