# Energy(MeV) Phi16_Planare Phi84_Planare
1.750827e+01 2.475009e+06 2.554995e+06
1.762975e+01 2.449336e+06 2.527324e+06
1.775208e+01 2.423398e+06 2.500159e+06
1.787526e+01 2.398173e+06 2.473193e+06
1.799929e+01 2.372864e+06 2.446483e+06
1.812418e+01 2.347615e+06 2.420292e+06
1.824993e+01 2.322683e+06 2.394203e+06
1.837656e+01 2.297525e+06 2.368393e+06
1.850407e+01 2.273248e+06 2.342785e+06
1.863246e+01 2.248772e+06 2.317298e+06
1.876175e+01 2.225176e+06 2.292269e+06
1.889193e+01 2.201453e+06 2.267548e+06
1.902301e+01 2.178099e+06 2.242745e+06
1.915501e+01 2.154262e+06 2.218341e+06
1.928792e+01 2.130520e+06 2.194193e+06
1.942175e+01 2.107692e+06 2.170288e+06
1.955651e+01 2.084902e+06 2.146705e+06
1.969220e+01 2.062749e+06 2.123462e+06
1.982884e+01 2.040536e+06 2.100384e+06
1.996642e+01 2.018588e+06 2.077795e+06
2.010496e+01 1.996832e+06 2.055506e+06
2.024447e+01 1.974774e+06 2.032938e+06
2.038493e+01 1.953423e+06 2.010600e+06
2.052638e+01 1.932484e+06 1.988555e+06
2.066880e+01 1.911339e+06 1.967040e+06
2.081222e+01 1.890397e+06 1.945563e+06
2.095662e+01 1.869861e+06 1.924303e+06
2.110203e+01 1.849176e+06 1.903292e+06
2.124845e+01 1.829103e+06 1.882466e+06
2.139589e+01 1.808973e+06 1.861812e+06
2.154435e+01 1.788999e+06 1.841181e+06
2.169384e+01 1.769106e+06 1.820794e+06
2.184436e+01 1.749606e+06 1.800827e+06
2.199593e+01 1.730041e+06 1.781063e+06
2.214855e+01 1.711202e+06 1.761407e+06
2.230223e+01 1.692023e+06 1.742016e+06
2.245698e+01 1.673044e+06 1.722774e+06
2.261280e+01 1.654294e+06 1.703796e+06
2.276970e+01 1.636115e+06 1.685052e+06
2.292769e+01 1.617638e+06 1.666392e+06
2.308678e+01 1.599936e+06 1.647976e+06
2.324697e+01 1.581960e+06 1.629859e+06
2.340827e+01 1.564008e+06 1.611763e+06
2.357069e+01 1.546412e+06 1.593896e+06
2.373424e+01 1.529182e+06 1.576261e+06
2.389893e+01 1.512071e+06 1.558686e+06
2.406475e+01 1.495047e+06 1.541320e+06
2.423173e+01 1.478322e+06 1.524145e+06
2.439986e+01 1.461735e+06 1.507111e+06
2.456916e+01 1.445516e+06 1.490291e+06
2.473964e+01 1.429332e+06 1.473611e+06
2.491130e+01 1.413152e+06 1.456967e+06
2.508415e+01 1.397046e+06 1.440786e+06
2.525820e+01 1.381540e+06 1.424725e+06
2.543346e+01 1.366193e+06 1.408693e+06
2.560993e+01 1.350729e+06 1.392771e+06
2.578763e+01 1.335408e+06 1.377078e+06
2.596656e+01 1.320059e+06 1.361548e+06
2.614673e+01 1.305032e+06 1.346242e+06
2.632815e+01 1.290172e+06 1.331002e+06
2.651084e+01 1.275508e+06 1.315979e+06
2.669478e+01 1.260896e+06 1.301091e+06
2.688001e+01 1.246461e+06 1.286358e+06
2.706652e+01 1.232205e+06 1.271761e+06
2.725433e+01 1.218036e+06 1.257319e+06
2.744343e+01 1.203927e+06 1.242987e+06
2.763385e+01 1.189968e+06 1.228912e+06
2.782559e+01 1.176157e+06 1.215041e+06
2.801867e+01 1.162556e+06 1.201218e+06
2.821308e+01 1.149134e+06 1.187394e+06
2.840884e+01 1.135768e+06 1.173797e+06
2.860596e+01 1.122538e+06 1.160466e+06
2.880444e+01 1.109514e+06 1.147169e+06
2.900430e+01 1.096786e+06 1.134085e+06
2.920556e+01 1.084112e+06 1.121105e+06
2.940820e+01 1.071576e+06 1.108206e+06
2.961225e+01 1.059100e+06 1.095412e+06
2.981772e+01 1.046668e+06 1.082857e+06
3.002462e+01 1.034412e+06 1.070400e+06
3.023295e+01 1.022315e+06 1.058111e+06
3.044272e+01 1.010345e+06 1.045787e+06
3.065395e+01 9.984810e+05 1.033705e+06
3.086665e+01 9.867506e+05 1.021666e+06
3.108082e+01 9.750765e+05 1.009840e+06
3.129648e+01 9.635980e+05 9.981682e+05
3.151363e+01 9.522512e+05 9.866182e+05
3.173230e+01 9.409292e+05 9.751159e+05
3.195248e+01 9.297176e+05 9.637578e+05
3.217418e+01 9.185413e+05 9.524658e+05
3.239743e+01 9.075852e+05 9.413625e+05
3.262222e+01 8.966412e+05 9.303890e+05
3.284857e+01 8.858426e+05 9.195304e+05
3.307650e+01 8.754306e+05 9.087521e+05
3.330600e+01 8.649776e+05 8.980032e+05
3.353710e+01 8.546337e+05 8.874243e+05
3.376980e+01 8.444606e+05 8.769088e+05
3.400412e+01 8.343954e+05 8.665272e+05
3.424006e+01 8.243465e+05 8.561766e+05
3.447764e+01 8.143702e+05 8.462257e+05
3.471687e+01 8.045394e+05 8.361560e+05
3.495776e+01 7.948033e+05 8.262247e+05
3.520031e+01 7.852164e+05 8.164211e+05
3.544456e+01 7.756126e+05 8.066850e+05
