# Data export from CRDB [http://lpsc.in2p3.fr/crdb]
# Please cite CRDB publications:
#  - Maurin, Melot, Taillet, A&A 569, A32 (2014) [https://ui.adsabs.harvard.edu/abs/2014A%26A...569A..32M]
#  - Maurin, Dembinski, Gonzalez et al., Univ. 6, 102 (2020) [https://ui.adsabs.harvard.edu/abs/2020Univ....6..102M]
# Date: 2026/03/23-17:00:36
# Format: CSV code
#   Col.1  -  QUANTITY NAME (case insensitive)
#   Col.2  -  SUB-EXP NAME (case insensitive, no space)
#   Col.3  -  EAXIS TYPE: EKN, EK, R, ETOT, or ETOTN
#   Col.4  -  <E>: mean value bin mean value bin (all in [GeV] except for R in [GV])
#   Col.5  -  EBIN_LOW
#   Col.6  -  EBIN_HIGH
#   Col.7  -  QUANTITY VALUE: [#/sr/s/m2/EAxis] if flux , no unit if ratio
#   Col.8  -  ERR_STAT-
#   Col.9  -  ERR_STAT+
#   Col.10 -  ERR_SYST-
#   Col.11 -  ERR_SYST+
#   Col.12 -  ADS URL FOR PAPER REF (no space)
#   Col.13 -  phi [MV]
#   Col.14 -  DISTANCE EXP IN SOLAR SYSTEM [AU]
#   Col.15 -  DATIMES: format = yyyy/mm/dd-hhmmss:yyyy/mm/dd-hhmmss;...
#   Col.16 -  IS UPPER LIMIT: format = 0 or 1
#
"1H","BESS-PolarI (2004/12)","EKN","1.4539999961853027","1.4129999876022339","1.496000051498413","460.70001220703125","0.80000001192093","0.80000001192093","9.5","9.5","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.5399999618530273","1.496000051498413","1.5850000381469727","437.79998779296875","0.80000001192093","0.80000001192093","8.8999996185303","8.8999996185303","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.63100004196167","1.5850000381469727","1.6790000200271606","414.29998779296875","0.69999998807907","0.69999998807907","8.3000001907349","8.3000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.7280000448226929","1.6790000200271606","1.777999997138977","390.5","0.69999998807907","0.69999998807907","7.8000001907349","7.8000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.8300000429153442","1.777999997138977","1.8839999437332153","366.70001220703125","0.60000002384186","0.60000002384186","7.3000001907349","7.3000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.9390000104904175","1.8839999437332153","1.9950000047683716","344.70001220703125","0.60000002384186","0.60000002384186","6.8000001907349","6.8000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.053999900817871","1.9950000047683716","2.11299991607666","321.3999938964844","0.60000002384186","0.60000002384186","6.3000001907349","6.3000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.174999952316284","2.11299991607666","2.239000082015991","300.29998779296875","0.5","0.5","5.8000001907349","5.8000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.303999900817871","2.239000082015991","2.371000051498413","280.3999938964844","0.5","0.5","5.4000000953674","5.4000000953674","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.440999984741211","2.371000051498413","2.51200008392334","260.70001220703125","0.5","0.5","5","5","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.5850000381469727","2.51200008392334","2.6610000133514404","242.39999389648438","0.40000000596046","0.40000000596046","4.5999999046326","4.5999999046326","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.739000082015991","2.6610000133514404","2.818000078201294","224.1999969482422","0.40000000596046","0.40000000596046","4.3000001907349","4.3000001907349","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","2.9010000228881836","2.818000078201294","2.984999895095825","205.89999389648438","0.40000000596046","0.40000000596046","3.9000000953674","3.9000000953674","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","3.072999954223633","2.984999895095825","3.1619999408721924","190.60000610351562","0.40000000596046","0.40000000596046","3.7000000476837","3.5999999046326","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","3.2860000133514404","3.1619999408721924","3.4149999618530273","170.89999389648438","0.30000001192093","0.30000001192093","3.4000000953674","3.2000000476837","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","3.5480000972747803","3.4149999618530273","3.687000036239624","151.3000030517578","0.30000001192093","0.30000001192093","3.2999999523163","2.7999999523163","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","3.8310000896453857","3.687000036239624","3.9809999465942383","133","0.20000000298023","0.20000000298023","3.2000000476837","2.5","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","4.13700008392334","3.9809999465942383","4.298999786376953","116.4000015258789","0.20000000298023","0.20000000298023","2.9000000953674","2.2000000476837","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","4.4670000076293945","4.298999786376953","4.642000198364258","101.5","0.20000000298023","0.20000000298023","2.5999999046326","1.8999999761581","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","4.822999954223633","4.642000198364258","5.01200008392334","88.16000366210938","0.17000000178814","0.17000000178814","2.4000000953674","1.6299999952316","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","5.208000183105469","5.01200008392334","5.4120001792907715","76.12000274658203","0.15000000596046","0.15000000596046","2.210000038147","1.4099999666214","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","5.623000144958496","5.4120001792907715","5.8429999351501465","65.56999969482422","0.12999999523163","0.12999999523163","1.9800000190735","1.210000038147","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","6.072000026702881","5.8429999351501465","6.309999942779541","56.08000183105469","0.11999999731779","0.11999999731779","1.7599999904633","1.0299999713898","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","6.556000232696533","6.309999942779541","6.813000202178955","47.900001525878906","0.10000000149012","0.10000000149012","1.5099999904633","0.87999999523163","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","7.078999996185303","6.813000202178955","7.355999946594238","40.83000183105469","0.090000003576279","0.090000003576279","1.2999999523163","0.75","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","7.644000053405762","7.355999946594238","7.942999839782715","34.4900016784668","0.079999998211861","0.079999998211861","1.1200000047684","0.62999999523163","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","8.253999710083008","7.942999839782715","8.57699966430664","29.299999237060547","0.070000000298023","0.070000000298023","0.95999997854233","0.54000002145767","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","8.911999702453613","8.57699966430664","9.26099967956543","24.56999969482422","0.059999998658895","0.059999998658895","0.81000000238419","0.44999998807907","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","9.623000144958496","9.26099967956543","10","20.5","0.059999998658895","0.059999998658895","0.6700000166893","0.37000000476837","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","10.489999771118164","10","11.010000228881836","16.81999969482422","0.03999999910593","0.03999999910593","0.55000001192093","0.31000000238419","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","11.550000190734863","11.010000228881836","12.119999885559082","13.359999656677246","0.03999999910593","0.03999999910593","0.43999999761581","0.23999999463558","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","12.710000038146973","12.119999885559082","13.34000015258789","10.59000015258789","0.029999999329448","0.029999999329448","0.34999999403954","0.18999999761581","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","13.989999771118164","13.34000015258789","14.680000305175781","8.392999649047852","0.027000000700355","0.027000000700355","0.27700001001358","0.15399999916553","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","15.399999618530273","14.680000305175781","16.15999984741211","6.563000202178955","0.023000000044703","0.023000000044703","0.21600000560284","0.12099999934435","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","16.950000762939453","16.15999984741211","17.780000686645508","5.156000137329102","0.018999999389052","0.018999999389052","0.17000000178814","0.094999998807907","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","18.649999618530273","17.780000686645508","19.56999969482422","4.059000015258789","0.016000000759959","0.016000000759959","0.13400000333786","0.07599999755621","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","20.530000686645508","19.56999969482422","21.540000915527344","3.1470000743865967","0.014000000432134","0.014000000432134","0.10400000214577","0.059000000357628","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","22.600000381469727","21.540000915527344","23.709999084472656","2.4549999237060547","0.010999999940395","0.010999999940395","0.082000002264977","0.046000000089407","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","24.8700008392334","23.709999084472656","26.100000381469727","1.8830000162124634","0.0099999997764826","0.0099999997764826","0.063000001013279","0.035999998450279","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","27.3799991607666","26.100000381469727","28.729999542236328","1.475000023841858","0.0080000003799796","0.0080000003799796","0.050000000745058","0.028999999165535","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","30.1299991607666","28.729999542236328","31.6200008392334","1.1369999647140503","0.0070000002160668","0.0070000002160668","0.037999998778105","0.021999999880791","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","33.47999954223633","31.6200008392334","35.47999954223633","0.8629000186920166","0.0051000001840293","0.0051000001840293","0.029200000688434","0.017100000753999","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","37.56999969482422","35.47999954223633","39.810001373291016","0.6254000067710876","0.0041000000201166","0.0041000000201166","0.02140000090003","0.012799999676645","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","42.150001525878906","39.810001373291016","44.66999816894531","0.45809999108314514","0.0032999999821186","0.0032999999821186","0.015799999237061","0.0096000004559755","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","47.29999923706055","44.66999816894531","50.119998931884766","0.33500000834465027","0.0027000000700355","0.0027000000700355","0.011800000444055","0.0073000001721084","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","53.06999969482422","50.119998931884766","56.22999954223633","0.24709999561309814","0.0021999999880791","0.0021999999880791","0.0087999999523163","0.0055999998003244","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","59.540000915527344","56.22999954223633","63.099998474121094","0.17910000681877136","0.001700000022538","0.001700000022538","0.0065000001341105","0.0043000001460314","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","66.80999755859375","63.099998474121094","70.79000091552734","0.13030000030994415","0.0013999999500811","0.0013999999500811","0.0048000002279878","0.0031999999191612","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","74.95999908447266","70.79000091552734","79.43000030517578","0.09673000127077103","0.0011399999493733","0.0011399999493733","0.0037100000772625","0.0026000000070781","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","84.0999984741211","79.43000030517578","89.12999725341797","0.06981000304222107","0.00092000002041459","0.00092000002041459","0.0027399999089539","0.0019600000232458","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","94.36000061035156","89.12999725341797","100","0.04958999902009964","0.00073000002885237","0.00073000002885237","0.0020500000100583","0.0015300000086427","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","106.5","100","113.5999984741211","0.037790000438690186","0.0005900000105612","0.0005900000105612","0.0016799999866635","0.0012799999676645","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","121.0999984741211","113.5999984741211","129.1999969482422","0.02638999931514263","0.0004600000102073","0.0004600000102073","0.0012499999720603","0.0010100000072271","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","137.60000610351562","129.1999969482422","146.8000030517578","0.018610000610351562","0.00036999999429099","0.00036999999429099","0.00095999997574836","0.0007999999797903","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
