Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
4.611555e+02 3.191699e+03
4.703993e+02 2.926258e+03
4.798284e+02 2.684890e+03
4.894465e+02 2.459544e+03
4.992574e+02 2.255284e+03
5.092650e+02 2.063210e+03
5.194732e+02 1.887809e+03
5.298860e+02 1.726604e+03
5.405075e+02 1.578818e+03
5.513420e+02 1.441634e+03
5.623936e+02 1.319020e+03
5.736667e+02 1.202663e+03
5.851658e+02 1.096055e+03
5.968954e+02 1.000872e+03
6.088601e+02 9.118593e+02
6.210647e+02 8.303139e+02
6.335139e+02 7.548454e+02
6.462126e+02 6.863534e+02
6.591659e+02 6.220125e+02
6.723788e+02 5.643184e+02
6.858566e+02 5.103692e+02
6.996046e+02 4.621506e+02
7.136281e+02 4.189426e+02
7.279327e+02 3.786905e+02
7.425240e+02 3.415435e+02
7.574079e+02 3.085558e+02
7.725901e+02 2.783108e+02
7.880766e+02 2.500672e+02
8.038735e+02 2.252762e+02
8.199871e+02 2.023987e+02
8.364237e+02 1.816041e+02
8.531897e+02 1.628981e+02
8.702918e+02 1.458028e+02
8.877368e+02 1.305641e+02
9.055314e+02 1.167901e+02
9.236827e+02 1.040568e+02
9.421978e+02 9.251092e+01
9.610841e+02 8.222396e+01
9.803490e+02 7.289130e+01
1.000000e+03 6.442424e+01
