# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
2.594472e+01 2.981541e+08
2.646478e+01 2.841906e+08
2.699527e+01 2.706315e+08
2.753639e+01 2.575053e+08
2.808835e+01 2.444423e+08
2.865138e+01 2.325040e+08
2.922570e+01 2.208814e+08
2.981152e+01 2.099175e+08
3.040909e+01 1.991241e+08
3.101864e+01 1.888542e+08
3.164041e+01 1.786395e+08
3.227464e+01 1.689246e+08
3.292158e+01 1.598217e+08
3.358149e+01 1.511143e+08
3.425463e+01 1.427328e+08
3.494126e+01 1.348635e+08
3.564165e+01 1.275192e+08
3.635609e+01 1.204141e+08
3.708484e+01 1.136132e+08
3.782820e+01 1.070428e+08
3.858647e+01 1.008049e+08
3.935993e+01 9.481957e+07
4.014890e+01 8.894681e+07
4.095368e+01 8.351928e+07
4.177459e+01 7.839214e+07
4.261196e+01 7.329396e+07
4.346611e+01 6.860266e+07
4.433739e+01 6.419297e+07
4.522613e+01 6.000561e+07
4.613268e+01 5.601495e+07
4.705741e+01 5.225632e+07
4.800067e+01 4.871430e+07
4.896284e+01 4.537525e+07
4.994430e+01 4.217440e+07
5.094543e+01 3.915822e+07
5.196662e+01 3.631624e+07
5.300829e+01 3.368295e+07
5.407084e+01 3.119314e+07
5.515468e+01 2.882461e+07
5.626026e+01 2.663995e+07
5.738799e+01 2.463040e+07
5.853833e+01 2.271678e+07
5.971172e+01 2.090989e+07
6.090864e+01 1.924203e+07
6.212955e+01 1.769680e+07
6.337493e+01 1.622903e+07
6.464528e+01 1.489065e+07
6.594109e+01 1.367812e+07
6.726287e+01 1.250943e+07
6.861115e+01 1.145632e+07
6.998645e+01 1.051410e+07
7.138933e+01 9.621489e+06
7.282032e+01 8.799161e+06
7.428000e+01 8.070945e+06
7.576894e+01 7.375169e+06
7.728772e+01 6.743198e+06
7.883694e+01 6.160706e+06
8.041722e+01 5.639056e+06
8.202918e+01 5.150959e+06
8.367345e+01 4.708965e+06
8.535068e+01 4.303159e+06
8.706153e+01 3.943204e+06
8.880667e+01 3.612678e+06
9.058679e+01 3.305794e+06
9.240260e+01 3.025789e+06
9.425480e+01 2.761892e+06
9.614413e+01 2.528009e+06
9.807133e+01 2.316566e+06
1.000372e+02 2.112442e+06
1.020424e+02 1.934729e+06
1.040878e+02 1.770904e+06
1.061743e+02 1.615933e+06
1.083025e+02 1.473955e+06
1.104734e+02 1.346341e+06
1.126879e+02 1.229949e+06
1.149467e+02 1.123294e+06
1.172508e+02 1.022440e+06
1.196011e+02 9.322405e+05
1.219985e+02 8.524820e+05
1.244439e+02 7.730042e+05
1.269384e+02 7.080630e+05
