# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
4.911848e+02 2.627197e+03
4.993733e+02 2.486095e+03
5.076982e+02 2.351047e+03
5.161619e+02 2.222057e+03
5.247668e+02 2.099777e+03
5.335151e+02 1.985042e+03
5.424092e+02 1.877880e+03
5.514516e+02 1.776983e+03
5.606447e+02 1.681464e+03
5.699911e+02 1.590226e+03
5.794933e+02 1.504131e+03
5.891539e+02 1.423360e+03
5.989756e+02 1.346558e+03
6.089610e+02 1.274253e+03
6.191129e+02 1.205274e+03
6.294340e+02 1.139119e+03
6.399271e+02 1.076877e+03
6.505952e+02 1.017605e+03
6.614412e+02 9.628578e+02
6.724679e+02 9.110266e+02
6.836785e+02 8.619850e+02
6.950760e+02 8.158994e+02
7.066635e+02 7.719535e+02
7.184441e+02 7.301451e+02
7.304211e+02 6.901720e+02
7.425979e+02 6.525742e+02
7.549776e+02 6.169872e+02
7.675636e+02 5.835428e+02
7.803595e+02 5.524483e+02
7.933688e+02 5.222294e+02
8.065948e+02 4.937658e+02
8.200414e+02 4.669276e+02
8.337122e+02 4.413848e+02
8.476108e+02 4.173767e+02
8.617412e+02 3.951801e+02
8.761071e+02 3.738047e+02
8.907125e+02 3.536443e+02
9.055614e+02 3.347965e+02
9.206578e+02 3.167649e+02
9.360059e+02 2.995907e+02
9.516099e+02 2.833873e+02
9.674740e+02 2.682206e+02
9.836026e+02 2.537406e+02
1.000000e+03 2.399678e+02
