# Energy(MeV) Phi16_Planar Phi84_Planar
3.619769e+00 4.046599e+08 4.933157e+08
3.680113e+00 3.948108e+08 4.809801e+08
3.741463e+00 3.851676e+08 4.692811e+08
3.803837e+00 3.757253e+08 4.578037e+08
3.867250e+00 3.663883e+08 4.467378e+08
3.931720e+00 3.571311e+08 4.358856e+08
3.997265e+00 3.481964e+08 4.252135e+08
4.063902e+00 3.394523e+08 4.146807e+08
4.131651e+00 3.309383e+08 4.043161e+08
4.200529e+00 3.226260e+08 3.941416e+08
4.270555e+00 3.146164e+08 3.841844e+08
4.341748e+00 3.068374e+08 3.745452e+08
4.414129e+00 2.992448e+08 3.654515e+08
4.487716e+00 2.918268e+08 3.565977e+08
4.562530e+00 2.843609e+08 3.478689e+08
4.638591e+00 2.772103e+08 3.392563e+08
4.715920e+00 2.701209e+08 3.309354e+08
4.794538e+00 2.632372e+08 3.226868e+08
4.874467e+00 2.565209e+08 3.144821e+08
4.955728e+00 2.500323e+08 3.066076e+08
5.038344e+00 2.437266e+08 2.986774e+08
5.122337e+00 2.375369e+08 2.910052e+08
5.207731e+00 2.314799e+08 2.836140e+08
5.294548e+00 2.254540e+08 2.762478e+08
5.382812e+00 2.195706e+08 2.690159e+08
5.472548e+00 2.137410e+08 2.622245e+08
5.563780e+00 2.081662e+08 2.556382e+08
5.656532e+00 2.027575e+08 2.491726e+08
5.750831e+00 1.974195e+08 2.428109e+08
5.846702e+00 1.922297e+08 2.364862e+08
5.944171e+00 1.872136e+08 2.303095e+08
6.043265e+00 1.822772e+08 2.243499e+08
6.144012e+00 1.774322e+08 2.184743e+08
6.246437e+00 1.727149e+08 2.127532e+08
6.350570e+00 1.681067e+08 2.070507e+08
6.456439e+00 1.635715e+08 2.015053e+08
6.564073e+00 1.591724e+08 1.960127e+08
6.673502e+00 1.548968e+08 1.906935e+08
6.784754e+00 1.508020e+08 1.854935e+08
6.897862e+00 1.467624e+08 1.805248e+08
7.012854e+00 1.428385e+08 1.754677e+08
7.129764e+00 1.390071e+08 1.706301e+08
7.248623e+00 1.352344e+08 1.659152e+08
7.369464e+00 1.315715e+08 1.613882e+08
7.492318e+00 1.280212e+08 1.569050e+08
7.617221e+00 1.245147e+08 1.526058e+08
7.744207e+00 1.210033e+08 1.484030e+08
7.873309e+00 1.176609e+08 1.442616e+08
8.004563e+00 1.143991e+08 1.401217e+08
8.138006e+00 1.111531e+08 1.362219e+08
8.273673e+00 1.080978e+08 1.324415e+08
8.411601e+00 1.051228e+08 1.287644e+08
8.551830e+00 1.021721e+08 1.251348e+08
8.694395e+00 9.928123e+07 1.216469e+08
8.839338e+00 9.638720e+07 1.181461e+08
8.986697e+00 9.367122e+07 1.147038e+08
9.136512e+00 9.097872e+07 1.114221e+08
9.288825e+00 8.836972e+07 1.081648e+08
9.443677e+00 8.578665e+07 1.049819e+08
9.601111e+00 8.323291e+07 1.018593e+08
9.761169e+00 8.076942e+07 9.884522e+07
9.923896e+00 7.835840e+07 9.587304e+07
1.008933e+01 7.603874e+07 9.299097e+07
1.025753e+01 7.377717e+07 9.014933e+07
1.042853e+01 7.157692e+07 8.736152e+07
1.060239e+01 6.934899e+07 8.466453e+07
1.077914e+01 6.723678e+07 8.208048e+07
1.095883e+01 6.517739e+07 7.958287e+07
1.114153e+01 6.317274e+07 7.717509e+07
1.132726e+01 6.118437e+07 7.479495e+07
1.151610e+01 5.930998e+07 7.244600e+07
1.170808e+01 5.749069e+07 7.019342e+07
1.190326e+01 5.571465e+07 6.799592e+07
1.210170e+01 5.402258e+07 6.583893e+07
1.230345e+01 5.237328e+07 6.377830e+07
1.250855e+01 5.074116e+07 6.183608e+07
1.271708e+01 4.916541e+07 5.989931e+07
1.292909e+01 4.762281e+07 5.799083e+07
1.314462e+01 4.607547e+07 5.608464e+07
1.336375e+01 4.452866e+07 5.430494e+07
1.358654e+01 4.301042e+07 5.248422e+07
1.381304e+01 4.164908e+07 5.078473e+07
1.404331e+01 4.029464e+07 4.909890e+07
1.427743e+01 3.894403e+07 4.747048e+07
1.451544e+01 3.769301e+07 4.586822e+07
1.475743e+01 3.648019e+07 4.432458e+07
1.500344e+01 3.522226e+07 4.282972e+07
1.525356e+01 3.399127e+07 4.142494e+07
1.550785e+01 3.285151e+07 4.000481e+07
1.576638e+01 3.169583e+07 3.861531e+07
1.602922e+01 3.059522e+07 3.730987e+07
1.629644e+01 2.952948e+07 3.604049e+07
1.656811e+01 2.846825e+07 3.481536e+07
1.684432e+01 2.747186e+07 3.358924e+07
1.712513e+01 2.649372e+07 3.239625e+07
1.741061e+01 2.555952e+07 3.123697e+07
1.770086e+01 2.464072e+07 3.010936e+07
1.799595e+01 2.371102e+07 2.901928e+07
1.829596e+01 2.283843e+07 2.796065e+07
1.860097e+01 2.196890e+07 2.697267e+07
1.891106e+01 2.110385e+07 2.599666e+07
1.922632e+01 2.031995e+07 2.504741e+07
1.954684e+01 1.953944e+07 2.410534e+07
1.987270e+01 1.880112e+07 2.319387e+07
2.020400e+01 1.809727e+07 2.232827e+07
2.054081e+01 1.741252e+07 2.149197e+07
2.088324e+01 1.669353e+07 2.066102e+07
2.123138e+01 1.601890e+07 1.985446e+07
2.158533e+01 1.538691e+07 1.908188e+07
2.194517e+01 1.476654e+07 1.834207e+07
2.231102e+01 1.414664e+07 1.760454e+07
2.268296e+01 1.357180e+07 1.690425e+07
2.306110e+01 1.302898e+07 1.624860e+07
2.344555e+01 1.251103e+07 1.561549e+07
2.383641e+01 1.199116e+07 1.499373e+07
2.423378e+01 1.148731e+07 1.438727e+07
2.463777e+01 1.102380e+07 1.379863e+07
2.504851e+01 1.056813e+07 1.323163e+07
2.546608e+01 1.012349e+07 1.269024e+07
2.589062e+01 9.669732e+06 1.215519e+07
2.632224e+01 9.251283e+06 1.163356e+07
2.676105e+01 8.856844e+06 1.114070e+07
2.720718e+01 8.475768e+06 1.066492e+07
2.766075e+01 8.106053e+06 1.020924e+07
2.812188e+01 7.723572e+06 9.766612e+06
2.859069e+01 7.352128e+06 9.343287e+06
2.906732e+01 7.017576e+06 8.935274e+06
2.955189e+01 6.676126e+06 8.540273e+06
3.004455e+01 6.363089e+06 8.165310e+06
3.054541e+01 6.053802e+06 7.798345e+06
3.105463e+01 5.756218e+06 7.446246e+06
3.157234e+01 5.476967e+06 7.110611e+06
3.209867e+01 5.204605e+06 6.783311e+06
3.263378e+01 4.949991e+06 6.470441e+06
3.317781e+01 4.697077e+06 6.174149e+06
3.373092e+01 4.464174e+06 5.879697e+06
3.429324e+01 4.241179e+06 5.602849e+06
3.486493e+01 4.020449e+06 5.337012e+06
3.544616e+01 3.810500e+06 5.083740e+06
3.603708e+01 3.609195e+06 4.835017e+06
3.663784e+01 3.421014e+06 4.600945e+06
3.724862e+01 3.241037e+06 4.380144e+06
3.786959e+01 3.067716e+06 4.160088e+06
3.850090e+01 2.903911e+06 3.953748e+06
3.914275e+01 2.753170e+06 3.757157e+06
3.979529e+01 2.609225e+06 3.568850e+06
4.045871e+01 2.472185e+06 3.382257e+06
4.113318e+01 2.344287e+06 3.210840e+06
4.181891e+01 2.218864e+06 3.041087e+06
4.251606e+01 2.102865e+06 2.884268e+06
4.322484e+01 1.993903e+06 2.730600e+06
4.394543e+01 1.889134e+06 2.592176e+06
4.467804e+01 1.789315e+06 2.458281e+06
4.542286e+01 1.694638e+06 2.326644e+06
4.618009e+01 1.605741e+06 2.201259e+06
4.694995e+01 1.522160e+06 2.084057e+06
4.773264e+01 1.441633e+06 1.971842e+06
4.852839e+01 1.364779e+06 1.865998e+06
4.933739e+01 1.292098e+06 1.763066e+06
5.015989e+01 1.223128e+06 1.666953e+06
5.099609e+01 1.159047e+06 1.576146e+06
5.184624e+01 1.097960e+06 1.488354e+06
5.271056e+01 1.040330e+06 1.406024e+06
5.358928e+01 9.848398e+05 1.327069e+06
5.448266e+01 9.322435e+05 1.252250e+06
5.539093e+01 8.824717e+05 1.182183e+06
5.631434e+01 8.358938e+05 1.116393e+06
5.725315e+01 7.909600e+05 1.055198e+06
5.820760e+01 7.485131e+05 9.969573e+05
5.917797e+01 7.093153e+05 9.425237e+05
6.016451e+01 6.723833e+05 8.903958e+05
6.116750e+01 6.374564e+05 8.417564e+05
6.218721e+01 6.038118e+05 7.957105e+05
6.322392e+01 5.711735e+05 7.523955e+05
6.427792e+01 5.413177e+05 7.115659e+05
6.534948e+01 5.132027e+05 6.729374e+05
6.643891e+01 4.860082e+05 6.354272e+05
6.754650e+01 4.601909e+05 6.004758e+05
6.867256e+01 4.358656e+05 5.673357e+05
6.981738e+01 4.128936e+05 5.356925e+05
7.098129e+01 3.909768e+05 5.061987e+05
7.216461e+01 3.700632e+05 4.784524e+05
7.336765e+01 3.503451e+05 4.519781e+05
7.459075e+01 3.314028e+05 4.268174e+05
7.583423e+01 3.136772e+05 4.029576e+05
7.709845e+01 2.969623e+05 3.808638e+05
7.838375e+01 2.812214e+05 3.597597e+05
7.969047e+01 2.663017e+05 3.399830e+05
8.101897e+01 2.522069e+05 3.213295e+05
8.236962e+01 2.390612e+05 3.038238e+05
8.374279e+01 2.262916e+05 2.870854e+05
8.513885e+01 2.140830e+05 2.714919e+05
8.655818e+01 2.025821e+05 2.563159e+05
8.800117e+01 1.918367e+05 2.424725e+05
8.946822e+01 1.815328e+05 2.294277e+05
9.095973e+01 1.717635e+05 2.166729e+05
9.247610e+01 1.624569e+05 2.046838e+05
9.401775e+01 1.537250e+05 1.935172e+05
9.558510e+01 1.454493e+05 1.828627e+05
9.717858e+01 1.375957e+05 1.727879e+05
9.879863e+01 1.301660e+05 1.632013e+05
1.004457e+02 1.231711e+05 1.541958e+05
1.021202e+02 1.168087e+05 1.455617e+05
1.038226e+02 1.105436e+05 1.375612e+05
1.055534e+02 1.045939e+05 1.300568e+05
1.073131e+02 9.895133e+04 1.230426e+05
1.091021e+02 9.365924e+04 1.163260e+05
1.109209e+02 8.867709e+04 1.100206e+05
1.127700e+02 8.395742e+04 1.039757e+05
1.146500e+02 7.941542e+04 9.827647e+04
1.165613e+02 7.511864e+04 9.293594e+04
1.185045e+02 7.104774e+04 8.785979e+04
1.204800e+02 6.721103e+04 8.303272e+04
1.224885e+02 6.363140e+04 7.859486e+04
1.245305e+02 6.012933e+04 7.424810e+04
1.266066e+02 5.689627e+04 7.017028e+04
1.287172e+02 5.386019e+04 6.631138e+04
1.308630e+02 5.099212e+04 6.269823e+04
1.330446e+02 4.831655e+04 5.929399e+04
1.352626e+02 4.574857e+04 5.607445e+04
1.375175e+02 4.327588e+04 5.298213e+04
1.398100e+02 4.091202e+04 5.005524e+04
1.421408e+02 3.868235e+04 4.729242e+04
1.445104e+02 3.663659e+04 4.470973e+04
1.469195e+02 3.461580e+04 4.237171e+04
1.493687e+02 3.273812e+04 4.006005e+04
1.518588e+02 3.098434e+04 3.790115e+04
1.543904e+02 2.932630e+04 3.591212e+04
1.569642e+02 2.772227e+04 3.401860e+04
1.595810e+02 2.620158e+04 3.220091e+04
1.622413e+02 2.478733e+04 3.042636e+04
1.649460e+02 2.340679e+04 2.878514e+04
1.676958e+02 2.210909e+04 2.723680e+04
1.704914e+02 2.091930e+04 2.576124e+04
1.733336e+02 1.979023e+04 2.437339e+04
1.762232e+02 1.871982e+04 2.307730e+04
1.791610e+02 1.769764e+04 2.181701e+04
1.821478e+02 1.674508e+04 2.060470e+04
1.851843e+02 1.584116e+04 1.948723e+04
1.882715e+02 1.498271e+04 1.842966e+04
1.914101e+02 1.418154e+04 1.740838e+04
1.946011e+02 1.340171e+04 1.644408e+04
1.978453e+02 1.265798e+04 1.555827e+04
2.011435e+02 1.196321e+04 1.472646e+04
2.044967e+02 1.131371e+04 1.393517e+04
2.079058e+02 1.070364e+04 1.318118e+04
2.113718e+02 1.012529e+04 1.247000e+04
2.148955e+02 9.572478e+03 1.180567e+04
2.184780e+02 9.047874e+03 1.116754e+04
2.221202e+02 8.552064e+03 1.057239e+04
2.258231e+02 8.090431e+03 1.000490e+04
2.295878e+02 7.652131e+03 9.463527e+03
2.334152e+02 7.233518e+03 8.960767e+03
2.373064e+02 6.836706e+03 8.479026e+03
2.412625e+02 6.465490e+03 8.024464e+03
2.452846e+02 6.107897e+03 7.598079e+03
2.493736e+02 5.772814e+03 7.193010e+03
2.535309e+02 5.456980e+03 6.805017e+03
2.577575e+02 5.160411e+03 6.439256e+03
2.620545e+02 4.882428e+03 6.095378e+03
2.664231e+02 4.615232e+03 5.766094e+03
2.708646e+02 4.362628e+03 5.454878e+03
2.753802e+02 4.125591e+03 5.159279e+03
2.799710e+02 3.904883e+03 4.879635e+03
2.846383e+02 3.687631e+03 4.619541e+03
2.893835e+02 3.479522e+03 4.374196e+03
2.942077e+02 3.288221e+03 4.139990e+03
2.991124e+02 3.108627e+03 3.913282e+03
3.040988e+02 2.941042e+03 3.702346e+03
3.091684e+02 2.781242e+03 3.504411e+03
3.143225e+02 2.629948e+03 3.317704e+03
3.195625e+02 2.484761e+03 3.141993e+03
3.248899e+02 2.346793e+03 2.974494e+03
3.303060e+02 2.221421e+03 2.815548e+03
3.358125e+02 2.099297e+03 2.667519e+03
3.414108e+02 1.985004e+03 2.527522e+03
3.471024e+02 1.875951e+03 2.393963e+03
3.528888e+02 1.772212e+03 2.265901e+03
3.587718e+02 1.675639e+03 2.144144e+03
3.647528e+02 1.583808e+03 2.029966e+03
3.708335e+02 1.496242e+03 1.920839e+03
3.770156e+02 1.413064e+03 1.818034e+03
3.833007e+02 1.334452e+03 1.719756e+03
3.896907e+02 1.260736e+03 1.628894e+03
3.961871e+02 1.190894e+03 1.543761e+03
4.027919e+02 1.126390e+03 1.460108e+03
4.095068e+02 1.063883e+03 1.382601e+03
4.163336e+02 1.005017e+03 1.309113e+03
4.232742e+02 9.499444e+02 1.240794e+03
4.303305e+02 8.972981e+02 1.174748e+03
4.375044e+02 8.478510e+02 1.112377e+03
4.447980e+02 8.012691e+02 1.053242e+03
4.522131e+02 7.573068e+02 9.972504e+02
4.597519e+02 7.157564e+02 9.442355e+02
4.674163e+02 6.763306e+02 8.930316e+02
4.752085e+02 6.389681e+02 8.458386e+02
4.831306e+02 6.035171e+02 8.014590e+02
4.911848e+02 5.706461e+02 7.588520e+02
4.993733e+02 5.386039e+02 7.183416e+02
5.076982e+02 5.087159e+02 6.802597e+02
5.161619e+02 4.810349e+02 6.438517e+02
5.247668e+02 4.544023e+02 6.098933e+02
5.335151e+02 4.297016e+02 5.773705e+02
5.424092e+02 4.059454e+02 5.467260e+02
5.514516e+02 3.834616e+02 5.176465e+02
5.606447e+02 3.621547e+02 4.902227e+02
5.699911e+02 3.422323e+02 4.642466e+02
5.794933e+02 3.239704e+02 4.397171e+02
5.891539e+02 3.060067e+02 4.164953e+02
5.989756e+02 2.889357e+02 3.945401e+02
6.089610e+02 2.730634e+02 3.735186e+02
6.191129e+02 2.580776e+02 3.538405e+02
6.294340e+02 2.439445e+02 3.352083e+02
6.399271e+02 2.305985e+02 3.174081e+02
6.505952e+02 2.177955e+02 3.002496e+02
6.614412e+02 2.056635e+02 2.844842e+02
6.724679e+02 1.943031e+02 2.695731e+02
6.836785e+02 1.835835e+02 2.552773e+02
6.950760e+02 1.734927e+02 2.415671e+02
