Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
3.303985e+02 7.078213e+03
3.350041e+02 6.736410e+03
3.396739e+02 6.406753e+03
3.444087e+02 6.091734e+03
3.492096e+02 5.787055e+03
3.540774e+02 5.497602e+03
3.590130e+02 5.222615e+03
3.640175e+02 4.961370e+03
3.690917e+02 4.713182e+03
3.742366e+02 4.477397e+03
3.794533e+02 4.253398e+03
3.847427e+02 4.040595e+03
3.901058e+02 3.843687e+03
3.955436e+02 3.650959e+03
4.010573e+02 3.467889e+03
4.066478e+02 3.297179e+03
4.123163e+02 3.138864e+03
4.180637e+02 2.988160e+03
4.238913e+02 2.844700e+03
4.298001e+02 2.708916e+03
4.357913e+02 2.578660e+03
4.418660e+02 2.454600e+03
4.480254e+02 2.335624e+03
4.542706e+02 2.221009e+03
4.606029e+02 2.112022e+03
4.670234e+02 2.007884e+03
4.735335e+02 1.907049e+03
4.801343e+02 1.811138e+03
4.868271e+02 1.720041e+03
4.936132e+02 1.633518e+03
5.004939e+02 1.551338e+03
5.074705e+02 1.477313e+03
5.145444e+02 1.406666e+03
5.217169e+02 1.339405e+03
5.289893e+02 1.275368e+03
5.363631e+02 1.212025e+03
5.438397e+02 1.151502e+03
5.514206e+02 1.092229e+03
5.591071e+02 1.034785e+03
5.669007e+02 9.803187e+02
5.748030e+02 9.286783e+02
5.828155e+02 8.797189e+02
5.909396e+02 8.336634e+02
5.991770e+02 7.918268e+02
6.075292e+02 7.520886e+02
6.159978e+02 7.145755e+02
6.245845e+02 6.791027e+02
6.332908e+02 6.453831e+02
6.421186e+02 6.133302e+02
6.510694e+02 5.828619e+02
6.601449e+02 5.539002e+02
6.693470e+02 5.263708e+02
6.786773e+02 5.002031e+02
6.881377e+02 4.753300e+02
6.977300e+02 4.516877e+02
7.074559e+02 4.290846e+02
7.173175e+02 4.072076e+02
7.273165e+02 3.863787e+02
7.374549e+02 3.666094e+02
7.477346e+02 3.478462e+02
7.581576e+02 3.300379e+02
7.687260e+02 3.133537e+02
7.794416e+02 2.976204e+02
7.903066e+02 2.826766e+02
8.013230e+02 2.684828e+02
8.124930e+02 2.550013e+02
8.238187e+02 2.421965e+02
8.353023e+02 2.300343e+02
8.469460e+02 2.187242e+02
8.587519e+02 2.080271e+02
8.707225e+02 1.978543e+02
8.828599e+02 1.881800e+02
8.951665e+02 1.789797e+02
9.076446e+02 1.702302e+02
9.202967e+02 1.619094e+02
9.331251e+02 1.538488e+02
9.461324e+02 1.461106e+02
9.593209e+02 1.387605e+02
9.726934e+02 1.317793e+02
9.862522e+02 1.251485e+02
1.000000e+03 1.188505e+02
