Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
5.098176e+01 2.941059e+07
5.169242e+01 2.804001e+07
5.241298e+01 2.670043e+07
5.314359e+01 2.540734e+07
5.388438e+01 2.419815e+07
5.463550e+01 2.307149e+07
5.539709e+01 2.195424e+07
5.616930e+01 2.090791e+07
5.695227e+01 1.994338e+07
5.774615e+01 1.898005e+07
5.855110e+01 1.809686e+07
5.936727e+01 1.722175e+07
6.019482e+01 1.638820e+07
6.103390e+01 1.559276e+07
6.188468e+01 1.482631e+07
6.274732e+01 1.410676e+07
6.362198e+01 1.342567e+07
6.450884e+01 1.278428e+07
6.540806e+01 1.213597e+07
6.631981e+01 1.154779e+07
6.724427e+01 1.098338e+07
6.818162e+01 1.044386e+07
6.913204e+01 9.940907e+06
7.009570e+01 9.451173e+06
7.107280e+01 8.985199e+06
7.206351e+01 8.539531e+06
7.306804e+01 8.098499e+06
7.408657e+01 7.686103e+06
7.511929e+01 7.320825e+06
7.616642e+01 6.928362e+06
7.722814e+01 6.583115e+06
7.830465e+01 6.252834e+06
7.939618e+01 5.938954e+06
8.050292e+01 5.637205e+06
8.162509e+01 5.357850e+06
8.276289e+01 5.105062e+06
8.391656e+01 4.849554e+06
8.508632e+01 4.605852e+06
8.627237e+01 4.387072e+06
8.747496e+01 4.171103e+06
8.869432e+01 3.953832e+06
8.993067e+01 3.742611e+06
9.118425e+01 3.550627e+06
9.245531e+01 3.375022e+06
9.374409e+01 3.197461e+06
9.505083e+01 3.031763e+06
9.637579e+01 2.868987e+06
9.771921e+01 2.725341e+06
9.908137e+01 2.588070e+06
1.004625e+02 2.456010e+06
1.018629e+02 2.332577e+06
1.032828e+02 2.218433e+06
1.047225e+02 2.106216e+06
1.061823e+02 2.000839e+06
1.076624e+02 1.900946e+06
1.091632e+02 1.801767e+06
1.106848e+02 1.711063e+06
1.122277e+02 1.624956e+06
1.137921e+02 1.539832e+06
1.153783e+02 1.462177e+06
1.169866e+02 1.391340e+06
1.186174e+02 1.319747e+06
1.202708e+02 1.254111e+06
1.219473e+02 1.188046e+06
1.236472e+02 1.126461e+06
1.253708e+02 1.069492e+06
1.271184e+02 1.012268e+06
1.288904e+02 9.617448e+05
1.306870e+02 9.160617e+05
1.325087e+02 8.686119e+05
1.343558e+02 8.224778e+05
1.362287e+02 7.796837e+05
