# Energy(MeV) Phi16 Phi84
8.370455e+00 5.591984e+08 7.139741e+08
8.538240e+00 5.423456e+08 6.919410e+08
8.709388e+00 5.258851e+08 6.704813e+08
8.883967e+00 5.097136e+08 6.493913e+08
9.062045e+00 4.938825e+08 6.302758e+08
9.243693e+00 4.784118e+08 6.112312e+08
9.428983e+00 4.634000e+08 5.917558e+08
9.617986e+00 4.489862e+08 5.731626e+08
9.810778e+00 4.347640e+08 5.543414e+08
1.000743e+01 4.208363e+08 5.369862e+08
1.020803e+01 4.070385e+08 5.197854e+08
1.041265e+01 3.935704e+08 5.022791e+08
1.062137e+01 3.806700e+08 4.855254e+08
1.083428e+01 3.676891e+08 4.689011e+08
1.105145e+01 3.552223e+08 4.529736e+08
1.127297e+01 3.431385e+08 4.371732e+08
1.149894e+01 3.313159e+08 4.215961e+08
1.172944e+01 3.198049e+08 4.071799e+08
1.196455e+01 3.087016e+08 3.931218e+08
1.220438e+01 2.980622e+08 3.793422e+08
1.244902e+01 2.877022e+08 3.656655e+08
1.269856e+01 2.776157e+08 3.527868e+08
1.295310e+01 2.676484e+08 3.402921e+08
1.321274e+01 2.579697e+08 3.282366e+08
1.347759e+01 2.488708e+08 3.162956e+08
1.374775e+01 2.400282e+08 3.046527e+08
1.402332e+01 2.311804e+08 2.934704e+08
1.430442e+01 2.227317e+08 2.826495e+08
1.459115e+01 2.142158e+08 2.718955e+08
1.488362e+01 2.064465e+08 2.618251e+08
1.518197e+01 1.987149e+08 2.518042e+08
1.548629e+01 1.910184e+08 2.423023e+08
1.579671e+01 1.835173e+08 2.328782e+08
1.611335e+01 1.764912e+08 2.237617e+08
1.643634e+01 1.696302e+08 2.146275e+08
1.676581e+01 1.627429e+08 2.059383e+08
1.710188e+01 1.563749e+08 1.978833e+08
1.744468e+01 1.500788e+08 1.898216e+08
1.779436e+01 1.437821e+08 1.818644e+08
1.815105e+01 1.378501e+08 1.744265e+08
1.851488e+01 1.317738e+08 1.669145e+08
1.888601e+01 1.261456e+08 1.597306e+08
1.926458e+01 1.205276e+08 1.529459e+08
1.965074e+01 1.151438e+08 1.465514e+08
2.004464e+01 1.098626e+08 1.400509e+08
2.044643e+01 1.049086e+08 1.336845e+08
2.085628e+01 1.000845e+08 1.278693e+08
2.127434e+01 9.555177e+07 1.220882e+08
2.170078e+01 9.104440e+07 1.164850e+08
2.213577e+01 8.664876e+07 1.111280e+08
2.257948e+01 8.224302e+07 1.058936e+08
2.303209e+01 7.804226e+07 1.008106e+08
2.349376e+01 7.406350e+07 9.603093e+07
2.396469e+01 7.060856e+07 9.146674e+07
2.444506e+01 6.711422e+07 8.689127e+07
2.493506e+01 6.376550e+07 8.259511e+07
2.543488e+01 6.061461e+07 7.844159e+07
2.594472e+01 5.741708e+07 7.449322e+07
2.646478e+01 5.445220e+07 7.087646e+07
2.699527e+01 5.153160e+07 6.720720e+07
2.753639e+01 4.879782e+07 6.375751e+07
2.808835e+01 4.616321e+07 6.038402e+07
2.865138e+01 4.366966e+07 5.710894e+07
2.922570e+01 4.119518e+07 5.400447e+07
2.981152e+01 3.873176e+07 5.112865e+07
3.040909e+01 3.646336e+07 4.836019e+07
3.101864e+01 3.431501e+07 4.565330e+07
3.164041e+01 3.229033e+07 4.304504e+07
3.227464e+01 3.026024e+07 4.062461e+07
3.292158e+01 2.838541e+07 3.840908e+07
3.358149e+01 2.662388e+07 3.615629e+07
3.425463e+01 2.492311e+07 3.397681e+07
3.494126e+01 2.334446e+07 3.198579e+07
3.564165e+01 2.184018e+07 3.009390e+07
3.635609e+01 2.040982e+07 2.829573e+07
3.708484e+01 1.909184e+07 2.657926e+07
3.782820e+01 1.782963e+07 2.495844e+07
3.858647e+01 1.659803e+07 2.336759e+07
3.935993e+01 1.543322e+07 2.186074e+07
4.014890e+01 1.434659e+07 2.041728e+07
4.095368e+01 1.335112e+07 1.911482e+07
4.177459e+01 1.245022e+07 1.791578e+07
4.261196e+01 1.159793e+07 1.672413e+07
4.346611e+01 1.079682e+07 1.564864e+07
4.433739e+01 1.004637e+07 1.459540e+07
4.522613e+01 9.353729e+06 1.356474e+07
4.613268e+01 8.713588e+06 1.260329e+07
4.705741e+01 8.113524e+06 1.170131e+07
4.800067e+01 7.550595e+06 1.088917e+07
4.896284e+01 7.024049e+06 1.012838e+07
4.994430e+01 6.541791e+06 9.419072e+06
5.094543e+01 6.084086e+06 8.759572e+06
5.196662e+01 5.667442e+06 8.139993e+06
5.300829e+01 5.280581e+06 7.551025e+06
5.407084e+01 4.911630e+06 7.003584e+06
5.515468e+01 4.569235e+06 6.495771e+06
5.626026e+01 4.253438e+06 6.020830e+06
5.738799e+01 3.961826e+06 5.585781e+06
5.853833e+01 3.689398e+06 5.185094e+06
5.971172e+01 3.432831e+06 4.806615e+06
6.090864e+01 3.193647e+06 4.458057e+06
6.212955e+01 2.971346e+06 4.136001e+06
6.337493e+01 2.765985e+06 3.834787e+06
6.464528e+01 2.574864e+06 3.559497e+06
6.594109e+01 2.396798e+06 3.301150e+06
6.726287e+01 2.231878e+06 3.061490e+06
6.861115e+01 2.079538e+06 2.839347e+06
6.998645e+01 1.935854e+06 2.631853e+06
7.138933e+01 1.801541e+06 2.439857e+06
7.282032e+01 1.675680e+06 2.259012e+06
7.428000e+01 1.561381e+06 2.094209e+06
