# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
2.919124e+01 1.507351e+08
2.963930e+01 1.446575e+08
3.009423e+01 1.387561e+08
3.055614e+01 1.330553e+08
3.102514e+01 1.275705e+08
3.150134e+01 1.223364e+08
3.198485e+01 1.172767e+08
3.247578e+01 1.124049e+08
3.297425e+01 1.077289e+08
3.348037e+01 1.032565e+08
3.399425e+01 9.892155e+07
3.451603e+01 9.471889e+07
3.504581e+01 9.069239e+07
3.558372e+01 8.681247e+07
3.612989e+01 8.308290e+07
3.668444e+01 7.949307e+07
3.724751e+01 7.603232e+07
3.781922e+01 7.270916e+07
3.839970e+01 6.951628e+07
3.898909e+01 6.643964e+07
3.958753e+01 6.347374e+07
4.019515e+01 6.062674e+07
4.081210e+01 5.789382e+07
4.143852e+01 5.528204e+07
4.207456e+01 5.278203e+07
4.272035e+01 5.039726e+07
4.337606e+01 4.808334e+07
4.404184e+01 4.588051e+07
4.471783e+01 4.377155e+07
4.540420e+01 4.174729e+07
4.610110e+01 3.979271e+07
4.680870e+01 3.792374e+07
4.752716e+01 3.614871e+07
4.825665e+01 3.444295e+07
4.899734e+01 3.280827e+07
4.974939e+01 3.123819e+07
5.051299e+01 2.973538e+07
5.128830e+01 2.829970e+07
5.207552e+01 2.692074e+07
5.287482e+01 2.559933e+07
5.368639e+01 2.434205e+07
5.451042e+01 2.314213e+07
5.534709e+01 2.199508e+07
5.619661e+01 2.090116e+07
5.705916e+01 1.985409e+07
5.793495e+01 1.885274e+07
5.882419e+01 1.790434e+07
5.972707e+01 1.699789e+07
6.064382e+01 1.612723e+07
6.157463e+01 1.529096e+07
6.251973e+01 1.449594e+07
6.347934e+01 1.374366e+07
6.445368e+01 1.302084e+07
6.544297e+01 1.233198e+07
6.644744e+01 1.167718e+07
6.746734e+01 1.105523e+07
6.850288e+01 1.046167e+07
6.955433e+01 9.897307e+06
7.062191e+01 9.363463e+06
7.170587e+01 8.852647e+06
7.280648e+01 8.365336e+06
7.392398e+01 7.902484e+06
7.505862e+01 7.465392e+06
7.621069e+01 7.047713e+06
7.738044e+01 6.652304e+06
7.856814e+01 6.278410e+06
7.977407e+01 5.919255e+06
8.099851e+01 5.577183e+06
8.224175e+01 5.253637e+06
8.350407e+01 4.949591e+06
8.478576e+01 4.661384e+06
8.608713e+01 4.388203e+06
8.740847e+01 4.130663e+06
8.875009e+01 3.885428e+06
9.011230e+01 3.652510e+06
9.149543e+01 3.433284e+06
9.289978e+01 3.225889e+06
9.432568e+01 3.030530e+06
9.577348e+01 2.845222e+06
9.724349e+01 2.670759e+06
