# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
6.159978e+02 4.031397e+03
6.245845e+02 3.865375e+03
6.332908e+02 3.705841e+03
6.421186e+02 3.552853e+03
6.510694e+02 3.407475e+03
6.601449e+02 3.267307e+03
6.693470e+02 3.132824e+03
6.786773e+02 3.003776e+03
6.881377e+02 2.879853e+03
6.977300e+02 2.762288e+03
7.074559e+02 2.649176e+03
7.173175e+02 2.540056e+03
7.273165e+02 2.435144e+03
7.374549e+02 2.333382e+03
7.477346e+02 2.236920e+03
7.581576e+02 2.145166e+03
7.687260e+02 2.057922e+03
7.794416e+02 1.972716e+03
7.903066e+02 1.890501e+03
8.013230e+02 1.812132e+03
8.124930e+02 1.736479e+03
8.238187e+02 1.664554e+03
8.353023e+02 1.595651e+03
8.469460e+02 1.528768e+03
8.587519e+02 1.465981e+03
8.707225e+02 1.405876e+03
8.828599e+02 1.347156e+03
8.951665e+02 1.292173e+03
9.076446e+02 1.239233e+03
9.202967e+02 1.186842e+03
9.331251e+02 1.136798e+03
9.461324e+02 1.090211e+03
9.593209e+02 1.044754e+03
9.726934e+02 1.001303e+03
9.862522e+02 9.593204e+02
1.000000e+03 9.197958e+02
