# Energy(MeV) Phi16 Phi84
2.352596e+02 4.457626e+03 6.401424e+03
2.388706e+02 4.257767e+03 6.124117e+03
2.425370e+02 4.044815e+03 5.861557e+03
2.462597e+02 3.835639e+03 5.606334e+03
2.500395e+02 3.651212e+03 5.371372e+03
2.538773e+02 3.480693e+03 5.131033e+03
2.577740e+02 3.305024e+03 4.905853e+03
2.617306e+02 3.130595e+03 4.685304e+03
2.657478e+02 2.966734e+03 4.476411e+03
2.698268e+02 2.808274e+03 4.274680e+03
2.739683e+02 2.658045e+03 4.074882e+03
2.781734e+02 2.514281e+03 3.890884e+03
2.824430e+02 2.378608e+03 3.717730e+03
2.867782e+02 2.255593e+03 3.551494e+03
2.911799e+02 2.131193e+03 3.391833e+03
2.956492e+02 2.010257e+03 3.232211e+03
3.001871e+02 1.904824e+03 3.085183e+03
3.047946e+02 1.798399e+03 2.941480e+03
3.094729e+02 1.697186e+03 2.799510e+03
3.142230e+02 1.602086e+03 2.670031e+03
3.190459e+02 1.511044e+03 2.542176e+03
3.239429e+02 1.424618e+03 2.421977e+03
3.289151e+02 1.342536e+03 2.307426e+03
3.339636e+02 1.264608e+03 2.199745e+03
3.390895e+02 1.189717e+03 2.091657e+03
3.442942e+02 1.120339e+03 1.988989e+03
3.495787e+02 1.054501e+03 1.895350e+03
3.549443e+02 9.918300e+02 1.804713e+03
3.603923e+02 9.304551e+02 1.721160e+03
3.659239e+02 8.740145e+02 1.634803e+03
3.715405e+02 8.204892e+02 1.554383e+03
3.772432e+02 7.696128e+02 1.478277e+03
3.830334e+02 7.216670e+02 1.405071e+03
3.889126e+02 6.764079e+02 1.333764e+03
3.948819e+02 6.336469e+02 1.265386e+03
4.009429e+02 5.925208e+02 1.200506e+03
4.070970e+02 5.542517e+02 1.136694e+03
4.133454e+02 5.186266e+02 1.078581e+03
4.196898e+02 4.847977e+02 1.022594e+03
4.261316e+02 4.515188e+02 9.708693e+02
4.326722e+02 4.213043e+02 9.226043e+02
4.393133e+02 3.931621e+02 8.743983e+02
4.460562e+02 3.659359e+02 8.278445e+02
4.529027e+02 3.400422e+02 7.850026e+02
