# Energy(MeV) Phi16_Spherical Phi84_Spherical
6.602365e+02 5.238812e+01 2.708176e+02
6.704668e+02 5.023793e+01 2.588094e+02
6.808557e+02 4.817600e+01 2.472824e+02
6.914056e+02 4.619870e+01 2.362668e+02
7.021189e+02 4.430256e+01 2.257335e+02
7.129983e+02 4.248424e+01 2.156337e+02
7.240462e+02 4.073722e+01 2.059937e+02
7.352653e+02 3.893527e+01 1.967431e+02
7.466583e+02 3.721313e+01 1.880353e+02
7.582277e+02 3.556724e+01 1.797703e+02
7.699765e+02 3.399425e+01 1.717864e+02
7.819073e+02 3.249090e+01 1.642162e+02
7.940229e+02 3.105412e+01 1.569370e+02
8.063263e+02 2.968095e+01 1.499770e+02
8.188204e+02 2.836858e+01 1.433257e+02
8.315080e+02 2.716059e+01 1.369952e+02
8.443923e+02 2.588069e+01 1.310514e+02
8.574761e+02 2.470595e+01 1.253655e+02
8.707627e+02 2.358457e+01 1.199263e+02
8.842552e+02 2.251412e+01 1.147231e+02
8.979568e+02 2.149229e+01 1.097456e+02
9.118706e+02 2.051686e+01 1.049224e+02
9.260001e+02 1.958573e+01 1.002300e+02
9.403485e+02 1.870689e+01 9.574157e+01
9.549192e+02 1.780745e+01 9.149510e+01
9.697157e+02 1.697283e+01 8.748186e+01
9.847414e+02 1.625287e+01 8.364467e+01
1.000000e+03 1.556361e+01 7.997579e+01
