# Energy(MeV) Phi16_Planar Phi84_Planar
2.672503e+00 1.818536e+08 1.129794e+12
2.705835e+00 1.755614e+08 1.091059e+12
2.739582e+00 1.695120e+08 1.053651e+12
2.773750e+00 1.636847e+08 1.017526e+12
2.808344e+00 1.580577e+08 9.826396e+11
2.843370e+00 1.526242e+08 9.489493e+11
2.878832e+00 1.473775e+08 9.164140e+11
2.914737e+00 1.423112e+08 8.849942e+11
2.951089e+00 1.374213e+08 8.546516e+11
2.987895e+00 1.327127e+08 8.253494e+11
3.025160e+00 1.281655e+08 7.970518e+11
3.062890e+00 1.237741e+08 7.697244e+11
3.101090e+00 1.195332e+08 7.433340e+11
3.139767e+00 1.154376e+08 7.178483e+11
3.178926e+00 1.114972e+08 6.932365e+11
3.218574e+00 1.077056e+08 6.694685e+11
3.258716e+00 1.040431e+08 6.465153e+11
3.299358e+00 1.005050e+08 6.243492e+11
3.340508e+00 9.708728e+07 6.029430e+11
3.382171e+00 9.378578e+07 5.822708e+11
3.424353e+00 9.059655e+07 5.623073e+11
3.467062e+00 8.751577e+07 5.430283e+11
3.510303e+00 8.453975e+07 5.244102e+11
3.554083e+00 8.166494e+07 5.064305e+11
3.598410e+00 7.888789e+07 4.890673e+11
3.643289e+00 7.620528e+07 4.722993e+11
3.688728e+00 7.360051e+07 4.561063e+11
3.734734e+00 7.107199e+07 4.404684e+11
3.781313e+00 6.861813e+07 4.253667e+11
3.828474e+00 6.622524e+07 4.107827e+11
3.876223e+00 6.391682e+07 3.966988e+11
3.924567e+00 6.169917e+07 3.830978e+11
3.973514e+00 5.958650e+07 3.699631e+11
4.023072e+00 5.759065e+07 3.572787e+11
4.073247e+00 5.564228e+07 3.450292e+11
4.124049e+00 5.370981e+07 3.331997e+11
4.175484e+00 5.189376e+07 3.217757e+11
4.227560e+00 5.010895e+07 3.107435e+11
4.280287e+00 4.836477e+07 3.000895e+11
4.333670e+00 4.668130e+07 2.898007e+11
4.387720e+00 4.505760e+07 2.798647e+11
4.442443e+00 4.349354e+07 2.702694e+11
4.497849e+00 4.197394e+07 2.610031e+11
4.553947e+00 4.050744e+07 2.520545e+11
4.610743e+00 3.909540e+07 2.434126e+11
4.668248e+00 3.774892e+07 2.350671e+11
4.726471e+00 3.644378e+07 2.270077e+11
4.785419e+00 3.517485e+07 2.192246e+11
4.845103e+00 3.395252e+07 2.117084e+11
4.905531e+00 3.277505e+07 2.044498e+11
4.966713e+00 3.163842e+07 1.974402e+11
5.028657e+00 3.054564e+07 1.906708e+11
5.091375e+00 2.949853e+07 1.841336e+11
5.154874e+00 2.848731e+07 1.778205e+11
5.219166e+00 2.751076e+07 1.717238e+11
5.284259e+00 2.656769e+07 1.658361e+11
5.350165e+00 2.565694e+07 1.601504e+11
5.416892e+00 2.477742e+07 1.546595e+11
5.484451e+00 2.392408e+07 1.493569e+11
5.552853e+00 2.310143e+07 1.442362e+11
5.622108e+00 2.230706e+07 1.392909e+11
5.692227e+00 2.155464e+07 1.345153e+11
5.763220e+00 2.082792e+07 1.299034e+11
5.835099e+00 2.011452e+07 1.254496e+11
5.907875e+00 1.942555e+07 1.211484e+11
5.981558e+00 1.876018e+07 1.169948e+11
6.056159e+00 1.811510e+07 1.129836e+11
6.131692e+00 1.748990e+07 1.091099e+11
6.208166e+00 1.688628e+07 1.053690e+11
6.285594e+00 1.630364e+07 1.017564e+11
6.363988e+00 1.574221e+07 9.826759e+10
6.443360e+00 1.520167e+07 9.489844e+10
6.523721e+00 1.467986e+07 9.164480e+10
6.605085e+00 1.417597e+07 8.850271e+10
