# Energy(MeV) Phi16 Phi84
8.044711e+00 1.511534e+08 1.969907e+08
8.205967e+00 1.457825e+08 1.900827e+08
8.370455e+00 1.405496e+08 1.831739e+08
8.538240e+00 1.354545e+08 1.768242e+08
8.709388e+00 1.304419e+08 1.704510e+08
8.883967e+00 1.254968e+08 1.644859e+08
9.062045e+00 1.211007e+08 1.587271e+08
9.243693e+00 1.166607e+08 1.531463e+08
9.428983e+00 1.122102e+08 1.478272e+08
9.617986e+00 1.079694e+08 1.423544e+08
9.810778e+00 1.041117e+08 1.370058e+08
1.000743e+01 1.003775e+08 1.321722e+08
1.020803e+01 9.673077e+07 1.273512e+08
1.041265e+01 9.321884e+07 1.226375e+08
1.062137e+01 8.978118e+07 1.180693e+08
1.083428e+01 8.645287e+07 1.137621e+08
1.105145e+01 8.302199e+07 1.096542e+08
1.127297e+01 8.000810e+07 1.057716e+08
1.149894e+01 7.697602e+07 1.018134e+08
1.172944e+01 7.401585e+07 9.808557e+07
1.196455e+01 7.119239e+07 9.432965e+07
1.220438e+01 6.834504e+07 9.069803e+07
1.244902e+01 6.559430e+07 8.724306e+07
1.269856e+01 6.290143e+07 8.388815e+07
1.295310e+01 6.029778e+07 8.065695e+07
1.321274e+01 5.783610e+07 7.754460e+07
1.347759e+01 5.545108e+07 7.439572e+07
1.374775e+01 5.311130e+07 7.142983e+07
1.402332e+01 5.077873e+07 6.858822e+07
1.430442e+01 4.869679e+07 6.577655e+07
1.459115e+01 4.647287e+07 6.321242e+07
1.488362e+01 4.440618e+07 6.053582e+07
1.518197e+01 4.249035e+07 5.794916e+07
1.548629e+01 4.070603e+07 5.555139e+07
1.579671e+01 3.898830e+07 5.323267e+07
1.611335e+01 3.732989e+07 5.098555e+07
1.643634e+01 3.567519e+07 4.886318e+07
1.676581e+01 3.407178e+07 4.685292e+07
1.710188e+01 3.256796e+07 4.496212e+07
1.744468e+01 3.107277e+07 4.300370e+07
1.779436e+01 2.960400e+07 4.113023e+07
1.815105e+01 2.821035e+07 3.931593e+07
1.851488e+01 2.685938e+07 3.758341e+07
1.888601e+01 2.560262e+07 3.594436e+07
1.926458e+01 2.435495e+07 3.432283e+07
1.965074e+01 2.323715e+07 3.279670e+07
2.004464e+01 2.215417e+07 3.133552e+07
2.044643e+01 2.107692e+07 2.995292e+07
2.085628e+01 2.008466e+07 2.863162e+07
2.127434e+01 1.906220e+07 2.730645e+07
2.170078e+01 1.806171e+07 2.608640e+07
2.213577e+01 1.716276e+07 2.491410e+07
2.257948e+01 1.630915e+07 2.376649e+07
2.303209e+01 1.549316e+07 2.265535e+07
2.349376e+01 1.472135e+07 2.160340e+07
2.396469e+01 1.397848e+07 2.058776e+07
2.444506e+01 1.327310e+07 1.961792e+07
2.493506e+01 1.258983e+07 1.866318e+07
2.543488e+01 1.195921e+07 1.775073e+07
2.594472e+01 1.133006e+07 1.689692e+07
2.646478e+01 1.077530e+07 1.603960e+07
2.699527e+01 1.023445e+07 1.526098e+07
2.753639e+01 9.711045e+06 1.449173e+07
2.808835e+01 9.215268e+06 1.376472e+07
2.865138e+01 8.738361e+06 1.304770e+07
2.922570e+01 8.287002e+06 1.239748e+07
2.981152e+01 7.865912e+06 1.173569e+07
3.040909e+01 7.467341e+06 1.114027e+07
3.101864e+01 7.087074e+06 1.055143e+07
3.164041e+01 6.728358e+06 1.000233e+07
3.227464e+01 6.387935e+06 9.479767e+06
3.292158e+01 6.064843e+06 8.994196e+06
3.358149e+01 5.759400e+06 8.512556e+06
3.425463e+01 5.469484e+06 8.044678e+06
3.494126e+01 5.194162e+06 7.612305e+06
3.564165e+01 4.926509e+06 7.213905e+06
3.635609e+01 4.676646e+06 6.821286e+06
3.708484e+01 4.431866e+06 6.462701e+06
3.782820e+01 4.198627e+06 6.115833e+06
3.858647e+01 3.975231e+06 5.789375e+06
3.935993e+01 3.765495e+06 5.469901e+06
4.014890e+01 3.578661e+06 5.176494e+06
4.095368e+01 3.401475e+06 4.899621e+06
4.177459e+01 3.224572e+06 4.631885e+06
4.261196e+01 3.054588e+06 4.384129e+06
4.346611e+01 2.897146e+06 4.148573e+06
4.433739e+01 2.749012e+06 3.921029e+06
