# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
6.090864e+01 1.398421e+06
6.212955e+01 1.323133e+06
6.337493e+01 1.255474e+06
6.464528e+01 1.189689e+06
6.594109e+01 1.126242e+06
6.726287e+01 1.066907e+06
6.861115e+01 1.010162e+06
6.998645e+01 9.556721e+05
7.138933e+01 9.045331e+05
7.282032e+01 8.564044e+05
7.428000e+01 8.107319e+05
7.576894e+01 7.675168e+05
7.728772e+01 7.272604e+05
7.883694e+01 6.886158e+05
8.041722e+01 6.519708e+05
8.202918e+01 6.176300e+05
8.367345e+01 5.842129e+05
8.535068e+01 5.527353e+05
8.706153e+01 5.233150e+05
8.880667e+01 4.957512e+05
9.058679e+01 4.692204e+05
9.240260e+01 4.443258e+05
9.425480e+01 4.205566e+05
9.614413e+01 3.981231e+05
9.807133e+01 3.771985e+05
1.000372e+02 3.573651e+05
1.020424e+02 3.385312e+05
1.040878e+02 3.205821e+05
1.061743e+02 3.036334e+05
1.083025e+02 2.876898e+05
1.104734e+02 2.723620e+05
1.126879e+02 2.580010e+05
1.149467e+02 2.440457e+05
1.172508e+02 2.309518e+05
1.196011e+02 2.188990e+05
1.219985e+02 2.072324e+05
1.244439e+02 1.962858e+05
1.269384e+02 1.860986e+05
1.294828e+02 1.763019e+05
1.320783e+02 1.670175e+05
1.347258e+02 1.582500e+05
1.374264e+02 1.497744e+05
1.401811e+02 1.419892e+05
1.429910e+02 1.343645e+05
1.458573e+02 1.271321e+05
1.487810e+02 1.203493e+05
1.517633e+02 1.140705e+05
1.548053e+02 1.080406e+05
1.579084e+02 1.022416e+05
1.610737e+02 9.677568e+04
1.643024e+02 9.166832e+04
1.675958e+02 8.687309e+04
1.709552e+02 8.229386e+04
1.743820e+02 7.792135e+04
1.778775e+02 7.377090e+04
1.814430e+02 6.984221e+04
1.850801e+02 6.611850e+04
1.887900e+02 6.261180e+04
1.925743e+02 5.936277e+04
1.964344e+02 5.621451e+04
2.003719e+02 5.320838e+04
2.043883e+02 5.037099e+04
2.084853e+02 4.767692e+04
2.126644e+02 4.508091e+04
2.169272e+02 4.272703e+04
2.212755e+02 4.043374e+04
2.257109e+02 3.827005e+04
2.302353e+02 3.624845e+04
2.348503e+02 3.432162e+04
2.395579e+02 3.249833e+04
2.443598e+02 3.076778e+04
2.492580e+02 2.915122e+04
2.542544e+02 2.759963e+04
2.593509e+02 2.613166e+04
2.645495e+02 2.474073e+04
2.698524e+02 2.340857e+04
2.752616e+02 2.215594e+04
2.807792e+02 2.097745e+04
2.864074e+02 1.987685e+04
2.921484e+02 1.882136e+04
2.980045e+02 1.781557e+04
3.039780e+02 1.685536e+04
3.100712e+02 1.596430e+04
3.162865e+02 1.512187e+04
3.226265e+02 1.430898e+04
3.290935e+02 1.354557e+04
3.356901e+02 1.283259e+04
3.424190e+02 1.213729e+04
3.492828e+02 1.147212e+04
3.562841e+02 1.085882e+04
3.634258e+02 1.028230e+04
3.707107e+02 9.738016e+03
3.781415e+02 9.219804e+03
3.857213e+02 8.732891e+03
