# Energy(MeV) Phi16 Phi84
1.342372e+01 1.100435e+10 1.391461e+10
1.362976e+01 1.064407e+10 1.345450e+10
1.383896e+01 1.029249e+10 1.300783e+10
1.405137e+01 9.951137e+09 1.257967e+10
1.426704e+01 9.619930e+09 1.216445e+10
1.448602e+01 9.298602e+09 1.175802e+10
1.470837e+01 8.987087e+09 1.136375e+10
1.493413e+01 8.685185e+09 1.098133e+10
1.516335e+01 8.392368e+09 1.061043e+10
1.539609e+01 8.108393e+09 1.025074e+10
1.563240e+01 7.832532e+09 9.900758e+09
1.587234e+01 7.564570e+09 9.564950e+09
1.611596e+01 7.303523e+09 9.239611e+09
1.636332e+01 7.049086e+09 8.922769e+09
1.661448e+01 6.802716e+09 8.608635e+09
1.686950e+01 6.565789e+09 8.304394e+09
1.712842e+01 6.339157e+09 8.016046e+09
1.739133e+01 6.119508e+09 7.738876e+09
1.765826e+01 5.906943e+09 7.469879e+09
1.792930e+01 5.698196e+09 7.206098e+09
1.820449e+01 5.495909e+09 6.949176e+09
1.848391e+01 5.300036e+09 6.699791e+09
1.876762e+01 5.110396e+09 6.461369e+09
1.905568e+01 4.926814e+09 6.230879e+09
1.934816e+01 4.748527e+09 6.004771e+09
1.964514e+01 4.576679e+09 5.786396e+09
1.994667e+01 4.410180e+09 5.576383e+09
2.025283e+01 4.248970e+09 5.373179e+09
2.056368e+01 4.093232e+09 5.176894e+09
2.087931e+01 3.942653e+09 4.988290e+09
2.119979e+01 3.797745e+09 4.805819e+09
2.152518e+01 3.657588e+09 4.628099e+09
2.185557e+01 3.522046e+09 4.455809e+09
2.219102e+01 3.390983e+09 4.291928e+09
2.253163e+01 3.264271e+09 4.134164e+09
2.287747e+01 3.141230e+09 3.981175e+09
2.322861e+01 3.022194e+09 3.832034e+09
2.358514e+01 2.906280e+09 3.686686e+09
2.394715e+01 2.794331e+09 3.545941e+09
2.431471e+01 2.686228e+09 3.409888e+09
2.468791e+01 2.581856e+09 3.279765e+09
2.506685e+01 2.481112e+09 3.154584e+09
2.545159e+01 2.384766e+09 3.032524e+09
2.584225e+01 2.292155e+09 2.913922e+09
2.623890e+01 2.202793e+09 2.799377e+09
2.664163e+01 2.116721e+09 2.689849e+09
2.705055e+01 2.033756e+09 2.584412e+09
2.746575e+01 1.953429e+09 2.481152e+09
2.788732e+01 1.876063e+09 2.382867e+09
2.831535e+01 1.801067e+09 2.288255e+09
2.874996e+01 1.728652e+09 2.197332e+09
2.919124e+01 1.659365e+09 2.110565e+09
2.963930e+01 1.592175e+09 2.026851e+09
3.009423e+01 1.527311e+09 1.945921e+09
3.055614e+01 1.464879e+09 1.866142e+09
3.102514e+01 1.405181e+09 1.788653e+09
3.150134e+01 1.347695e+09 1.715106e+09
3.198485e+01 1.292304e+09 1.644388e+09
3.247578e+01 1.238616e+09 1.576159e+09
3.297425e+01 1.186693e+09 1.509668e+09
3.348037e+01 1.136982e+09 1.446217e+09
3.399425e+01 1.089197e+09 1.385375e+09
3.451603e+01 1.043002e+09 1.326752e+09
3.504581e+01 9.981441e+08 1.270377e+09
3.558372e+01 9.553655e+08 1.216192e+09
3.612989e+01 9.142442e+08 1.164452e+09
3.668444e+01 8.745818e+08 1.114490e+09
3.724751e+01 8.364627e+08 1.066417e+09
3.781922e+01 8.000295e+08 1.020004e+09
3.839970e+01 7.648763e+08 9.752713e+08
3.898909e+01 7.307526e+08 9.323199e+08
3.958753e+01 6.986733e+08 8.908505e+08
4.019515e+01 6.676635e+08 8.510949e+08
4.081210e+01 6.374150e+08 8.128936e+08
4.143852e+01 6.086863e+08 7.763313e+08
4.207456e+01 5.811268e+08 7.413553e+08
4.272035e+01 5.547933e+08 7.075127e+08
4.337606e+01 5.297295e+08 6.754475e+08
4.404184e+01 5.057124e+08 6.448015e+08
4.471783e+01 4.822906e+08 6.153407e+08
4.540420e+01 4.598388e+08 5.869078e+08
4.610110e+01 4.383217e+08 5.596183e+08
4.680870e+01 4.177053e+08 5.334847e+08
4.752716e+01 3.979822e+08 5.085078e+08
4.825665e+01 3.791321e+08 4.844095e+08
4.899734e+01 3.610020e+08 4.613883e+08
4.974939e+01 3.436136e+08 4.393896e+08
5.051299e+01 3.271145e+08 4.183015e+08
5.128830e+01 3.113420e+08 3.980868e+08
5.207552e+01 2.961763e+08 3.787010e+08
5.287482e+01 2.818034e+08 3.601900e+08
5.368639e+01 2.679483e+08 3.426078e+08
5.451042e+01 2.547014e+08 3.257418e+08
5.534709e+01 2.420458e+08 3.096874e+08
5.619661e+01 2.299536e+08 2.942775e+08
5.705916e+01 2.184028e+08 2.795445e+08
5.793495e+01 2.073547e+08 2.654860e+08
5.882419e+01 1.967649e+08 2.521471e+08
5.972707e+01 1.866759e+08 2.394119e+08
6.064382e+01 1.770510e+08 2.272027e+08
6.157463e+01 1.678713e+08 2.153870e+08
6.251973e+01 1.591188e+08 2.043896e+08
