# Energy(MeV) Phi16_Planar Phi84_Planar
3.017845e+00 5.353023e+08 6.497402e+08
3.068155e+00 5.222824e+08 6.341069e+08
3.119304e+00 5.093612e+08 6.188190e+08
3.171305e+00 4.967801e+08 6.039138e+08
3.224173e+00 4.846063e+08 5.893476e+08
3.277923e+00 4.727252e+08 5.755657e+08
3.332568e+00 4.611145e+08 5.619555e+08
3.388125e+00 4.497682e+08 5.481853e+08
3.444608e+00 4.387004e+08 5.350346e+08
3.502032e+00 4.278051e+08 5.222922e+08
3.560414e+00 4.174341e+08 5.091598e+08
3.619769e+00 4.073215e+08 4.963596e+08
3.680113e+00 3.972695e+08 4.842956e+08
3.741463e+00 3.875341e+08 4.724999e+08
3.803837e+00 3.780372e+08 4.610426e+08
3.867250e+00 3.684814e+08 4.498636e+08
3.931720e+00 3.592195e+08 4.388592e+08
3.997265e+00 3.502530e+08 4.280651e+08
4.063902e+00 3.414947e+08 4.174273e+08
4.131651e+00 3.329683e+08 4.068961e+08
4.200529e+00 3.247460e+08 3.966081e+08
4.270555e+00 3.167200e+08 3.866431e+08
4.341748e+00 3.088530e+08 3.771678e+08
4.414129e+00 3.010624e+08 3.681112e+08
4.487716e+00 2.934554e+08 3.590056e+08
4.562530e+00 2.860415e+08 3.500648e+08
4.638591e+00 2.788034e+08 3.415099e+08
4.715920e+00 2.717193e+08 3.330128e+08
4.794538e+00 2.647871e+08 3.246383e+08
4.874467e+00 2.580983e+08 3.165076e+08
4.955728e+00 2.514728e+08 3.082659e+08
5.038344e+00 2.450600e+08 3.004102e+08
5.122337e+00 2.387248e+08 2.928975e+08
5.207731e+00 2.325245e+08 2.851538e+08
5.294548e+00 2.265043e+08 2.777780e+08
5.382812e+00 2.206138e+08 2.707224e+08
5.472548e+00 2.148291e+08 2.639825e+08
5.563780e+00 2.092451e+08 2.573084e+08
5.656532e+00 2.037852e+08 2.507664e+08
5.750831e+00 1.984315e+08 2.442294e+08
5.846702e+00 1.932137e+08 2.378808e+08
5.944171e+00 1.881394e+08 2.317309e+08
6.043265e+00 1.831664e+08 2.256314e+08
6.144012e+00 1.782706e+08 2.196424e+08
6.246437e+00 1.735626e+08 2.137045e+08
6.350570e+00 1.688965e+08 2.079161e+08
6.456439e+00 1.643599e+08 2.023912e+08
6.564073e+00 1.599967e+08 1.969463e+08
6.673502e+00 1.556815e+08 1.916333e+08
6.784754e+00 1.515408e+08 1.863761e+08
6.897862e+00 1.474931e+08 1.812814e+08
7.012854e+00 1.435188e+08 1.762792e+08
7.129764e+00 1.395875e+08 1.714289e+08
7.248623e+00 1.357929e+08 1.666545e+08
7.369464e+00 1.321494e+08 1.621408e+08
7.492318e+00 1.285430e+08 1.576387e+08
7.617221e+00 1.250050e+08 1.532076e+08
7.744207e+00 1.215233e+08 1.489623e+08
7.873309e+00 1.181727e+08 1.448047e+08
8.004563e+00 1.148057e+08 1.407679e+08
8.138006e+00 1.116218e+08 1.368425e+08
8.273673e+00 1.085550e+08 1.330735e+08
8.411601e+00 1.055521e+08 1.293520e+08
8.551830e+00 1.025751e+08 1.257116e+08
8.694395e+00 9.961395e+07 1.220344e+08
8.839338e+00 9.678318e+07 1.185653e+08
8.986697e+00 9.399773e+07 1.151389e+08
9.136512e+00 9.131893e+07 1.117795e+08
9.288825e+00 8.868119e+07 1.084836e+08
9.443677e+00 8.605883e+07 1.052301e+08
9.601111e+00 8.348998e+07 1.021007e+08
9.761169e+00 8.102067e+07 9.903842e+07
9.923896e+00 7.859164e+07 9.604045e+07
1.008933e+01 7.623750e+07 9.310794e+07
1.025753e+01 7.396736e+07 9.025306e+07
1.042853e+01 7.169608e+07 8.753788e+07
1.060239e+01 6.952067e+07 8.490266e+07
1.077914e+01 6.738588e+07 8.231769e+07
1.095883e+01 6.527988e+07 7.979910e+07
1.114153e+01 6.326022e+07 7.732597e+07
1.132726e+01 6.134552e+07 7.486288e+07
1.151610e+01 5.944873e+07 7.256534e+07
1.170808e+01 5.761791e+07 7.028213e+07
1.190326e+01 5.587008e+07 6.812336e+07
1.210170e+01 5.413843e+07 6.600811e+07
1.230345e+01 5.248881e+07 6.397536e+07
1.250855e+01 5.087633e+07 6.192518e+07
1.271708e+01 4.924689e+07 5.998712e+07
1.292909e+01 4.761738e+07 5.803332e+07
1.314462e+01 4.595925e+07 5.611156e+07
1.336375e+01 4.451264e+07 5.431339e+07
1.358654e+01 4.310056e+07 5.252050e+07
1.381304e+01 4.168804e+07 5.079497e+07
1.404331e+01 4.030603e+07 4.912739e+07
1.427743e+01 3.896003e+07 4.747544e+07
1.451544e+01 3.764591e+07 4.588347e+07
1.475743e+01 3.640561e+07 4.436647e+07
1.500344e+01 3.514804e+07 4.287356e+07
1.525356e+01 3.394798e+07 4.140802e+07
1.550785e+01 3.280071e+07 3.997170e+07
1.576638e+01 3.163645e+07 3.863132e+07
1.602922e+01 3.053628e+07 3.731574e+07
1.629644e+01 2.946754e+07 3.605370e+07
1.656811e+01 2.839991e+07 3.479208e+07
1.684432e+01 2.740439e+07 3.355924e+07
1.712513e+01 2.645584e+07 3.236063e+07
1.741061e+01 2.547024e+07 3.118900e+07
1.770086e+01 2.452561e+07 3.004003e+07
1.799595e+01 2.361515e+07 2.897694e+07
1.829596e+01 2.269386e+07 2.795649e+07
1.860097e+01 2.182793e+07 2.694052e+07
1.891106e+01 2.101684e+07 2.593813e+07
1.922632e+01 2.022494e+07 2.498052e+07
1.954684e+01 1.947954e+07 2.403232e+07
1.987270e+01 1.874969e+07 2.316190e+07
2.020400e+01 1.799297e+07 2.227718e+07
2.054081e+01 1.726378e+07 2.142224e+07
2.088324e+01 1.657759e+07 2.059203e+07
2.123138e+01 1.592247e+07 1.977960e+07
2.158533e+01 1.526326e+07 1.899988e+07
2.194517e+01 1.463258e+07 1.825301e+07
2.231102e+01 1.406130e+07 1.754005e+07
2.268296e+01 1.348100e+07 1.686785e+07
2.306110e+01 1.294834e+07 1.620546e+07
2.344555e+01 1.242440e+07 1.555650e+07
2.383641e+01 1.191957e+07 1.493117e+07
2.423378e+01 1.143237e+07 1.431370e+07
2.463777e+01 1.095436e+07 1.373791e+07
2.504851e+01 1.047933e+07 1.316985e+07
2.546608e+01 1.003264e+07 1.261578e+07
2.589062e+01 9.607080e+06 1.208314e+07
2.632224e+01 9.194137e+06 1.156740e+07
2.676105e+01 8.794411e+06 1.107694e+07
2.720718e+01 8.391513e+06 1.060571e+07
2.766075e+01 7.984916e+06 1.015075e+07
2.812188e+01 7.622358e+06 9.713293e+06
2.859069e+01 7.251484e+06 9.282422e+06
2.906732e+01 6.919442e+06 8.880198e+06
2.955189e+01 6.593749e+06 8.484041e+06
3.004455e+01 6.273459e+06 8.114198e+06
3.054541e+01 5.973317e+06 7.745208e+06
3.105463e+01 5.679452e+06 7.393539e+06
3.157234e+01 5.404046e+06 7.059204e+06
3.209867e+01 5.129126e+06 6.732469e+06
3.263378e+01 4.874389e+06 6.427663e+06
3.317781e+01 4.636442e+06 6.115006e+06
3.373092e+01 4.398492e+06 5.836602e+06
3.429324e+01 4.170977e+06 5.554500e+06
3.486493e+01 3.950815e+06 5.289466e+06
3.544616e+01 3.745756e+06 5.038698e+06
3.603708e+01 3.548858e+06 4.800629e+06
3.663784e+01 3.363988e+06 4.562462e+06
3.724862e+01 3.189807e+06 4.336222e+06
3.786959e+01 3.024682e+06 4.121657e+06
3.850090e+01 2.867130e+06 3.918139e+06
3.914275e+01 2.718077e+06 3.720186e+06
3.979529e+01 2.577312e+06 3.528771e+06
4.045871e+01 2.441931e+06 3.350226e+06
4.113318e+01 2.314623e+06 3.173902e+06
4.181891e+01 2.195686e+06 3.006586e+06
4.251606e+01 2.081600e+06 2.853290e+06
4.322484e+01 1.970510e+06 2.708263e+06
4.394543e+01 1.867821e+06 2.567787e+06
4.467804e+01 1.770851e+06 2.432609e+06
4.542286e+01 1.679024e+06 2.303739e+06
4.618009e+01 1.590503e+06 2.180829e+06
4.694995e+01 1.506498e+06 2.064320e+06
4.773264e+01 1.426890e+06 1.951541e+06
4.852839e+01 1.351924e+06 1.845873e+06
4.933739e+01 1.280374e+06 1.746548e+06
5.015989e+01 1.214058e+06 1.651949e+06
5.099609e+01 1.150258e+06 1.560720e+06
5.184624e+01 1.089716e+06 1.473839e+06
5.271056e+01 1.032047e+06 1.392434e+06
5.358928e+01 9.774630e+05 1.315676e+06
5.448266e+01 9.258207e+05 1.241761e+06
5.539093e+01 8.776661e+05 1.172933e+06
5.631434e+01 8.308339e+05 1.108425e+06
5.725315e+01 7.868446e+05 1.048388e+06
5.820760e+01 7.459621e+05 9.912099e+05
5.917797e+01 7.074727e+05 9.367000e+05
6.016451e+01 6.709920e+05 8.858791e+05
6.116750e+01 6.357805e+05 8.377452e+05
6.218721e+01 6.016575e+05 7.921462e+05
6.322392e+01 5.703223e+05 7.497167e+05
6.427792e+01 5.406584e+05 7.089764e+05
6.534948e+01 5.122505e+05 6.700603e+05
6.643891e+01 4.853353e+05 6.334366e+05
6.754650e+01 4.598343e+05 5.986924e+05
6.867256e+01 4.356750e+05 5.658653e+05
6.981738e+01 4.125798e+05 5.347084e+05
7.098129e+01 3.908185e+05 5.055459e+05
7.216461e+01 3.702010e+05 4.776056e+05
7.336765e+01 3.503498e+05 4.511646e+05
7.459075e+01 3.315116e+05 4.265361e+05
7.583423e+01 3.144156e+05 4.031866e+05
7.709845e+01 2.977120e+05 3.811684e+05
7.838375e+01 2.819091e+05 3.601985e+05
7.969047e+01 2.668139e+05 3.406495e+05
8.101897e+01 2.531469e+05 3.221126e+05
8.236962e+01 2.397930e+05 3.044742e+05
8.374279e+01 2.271489e+05 2.882633e+05
8.513885e+01 2.149543e+05 2.723788e+05
8.655818e+01 2.036032e+05 2.574403e+05
8.800117e+01 1.927368e+05 2.436658e+05
8.946822e+01 1.825065e+05 2.303620e+05
9.095973e+01 1.726401e+05 2.176281e+05
9.247610e+01 1.634359e+05 2.057894e+05
9.401775e+01 1.546904e+05 1.946411e+05
9.558510e+01 1.465486e+05 1.840693e+05
9.717858e+01 1.386959e+05 1.739626e+05
9.879863e+01 1.312907e+05 1.644899e+05
1.004457e+02 1.244720e+05 1.553831e+05
1.021202e+02 1.179043e+05 1.468036e+05
1.038226e+02 1.116266e+05 1.387862e+05
1.055534e+02 1.055904e+05 1.313367e+05
1.073131e+02 9.998831e+04 1.242713e+05
1.091021e+02 9.473114e+04 1.175493e+05
1.109209e+02 8.976257e+04 1.111396e+05
1.127700e+02 8.492470e+04 1.051012e+05
1.146500e+02 8.042099e+04 9.940963e+04
1.165613e+02 7.602992e+04 9.398332e+04
1.185045e+02 7.185809e+04 8.892395e+04
1.204800e+02 6.805841e+04 8.418589e+04
1.224885e+02 6.437900e+04 7.955717e+04
1.245305e+02 6.094632e+04 7.523790e+04
1.266066e+02 5.773412e+04 7.112717e+04
1.287172e+02 5.467650e+04 6.728417e+04
1.308630e+02 5.182154e+04 6.362118e+04
1.330446e+02 4.911471e+04 6.018482e+04
1.352626e+02 4.646908e+04 5.694151e+04
1.375175e+02 4.396837e+04 5.385063e+04
1.398100e+02 4.159807e+04 5.089904e+04
1.421408e+02 3.935658e+04 4.806909e+04
1.445104e+02 3.727785e+04 4.555554e+04
1.469195e+02 3.524958e+04 4.313534e+04
1.493687e+02 3.337600e+04 4.081873e+04
1.518588e+02 3.159182e+04 3.866019e+04
1.543904e+02 2.987899e+04 3.664760e+04
1.569642e+02 2.827327e+04 3.470885e+04
1.595810e+02 2.674264e+04 3.283255e+04
1.622413e+02 2.526942e+04 3.106082e+04
1.649460e+02 2.388579e+04 2.939526e+04
1.676958e+02 2.258859e+04 2.781656e+04
1.704914e+02 2.136637e+04 2.632933e+04
1.733336e+02 2.022304e+04 2.493749e+04
1.762232e+02 1.913360e+04 2.360729e+04
1.791610e+02 1.810410e+04 2.230171e+04
1.821478e+02 1.712996e+04 2.109741e+04
1.851843e+02 1.621591e+04 1.996478e+04
1.882715e+02 1.535341e+04 1.888407e+04
