# Energy(MeV) Phi16_Spherical Phi84_Spherical
1.287172e+02 2.187060e+05 2.691367e+05
1.308630e+02 2.072862e+05 2.544847e+05
1.330446e+02 1.964589e+05 2.407393e+05
1.352626e+02 1.858763e+05 2.277660e+05
1.375175e+02 1.758735e+05 2.154025e+05
1.398100e+02 1.663923e+05 2.035962e+05
1.421408e+02 1.574263e+05 1.922763e+05
1.445104e+02 1.491114e+05 1.822222e+05
1.469195e+02 1.409983e+05 1.725414e+05
1.493687e+02 1.335040e+05 1.632749e+05
1.518588e+02 1.263673e+05 1.546408e+05
1.543904e+02 1.195160e+05 1.465904e+05
1.569642e+02 1.130931e+05 1.388354e+05
1.595810e+02 1.069705e+05 1.313302e+05
1.622413e+02 1.010777e+05 1.242433e+05
1.649460e+02 9.554315e+04 1.175810e+05
1.676958e+02 9.035434e+04 1.112662e+05
1.704914e+02 8.546549e+04 1.053173e+05
1.733336e+02 8.089214e+04 9.974996e+04
1.762232e+02 7.653438e+04 9.442916e+04
1.791610e+02 7.241640e+04 8.920683e+04
1.821478e+02 6.851982e+04 8.438966e+04
1.851843e+02 6.486363e+04 7.985912e+04
1.882715e+02 6.141364e+04 7.553630e+04
1.914101e+02 5.814140e+04 7.128755e+04
1.946011e+02 5.494222e+04 6.744773e+04
1.978453e+02 5.192653e+04 6.384203e+04
2.011435e+02 4.911398e+04 6.047721e+04
2.044967e+02 4.648970e+04 5.719137e+04
2.079058e+02 4.399794e+04 5.414835e+04
2.113718e+02 4.160812e+04 5.126155e+04
2.148955e+02 3.931325e+04 4.854028e+04
2.184780e+02 3.719487e+04 4.594675e+04
2.221202e+02 3.513884e+04 4.347264e+04
2.258231e+02 3.328704e+04 4.115029e+04
2.295878e+02 3.151142e+04 3.897961e+04
2.334152e+02 2.979158e+04 3.691543e+04
2.373064e+02 2.818016e+04 3.494654e+04
2.412625e+02 2.665843e+04 3.310512e+04
2.452846e+02 2.520315e+04 3.135271e+04
2.493736e+02 2.383334e+04 2.968792e+04
2.535309e+02 2.253577e+04 2.810758e+04
2.577575e+02 2.131705e+04 2.660458e+04
2.620545e+02 2.017714e+04 2.518648e+04
2.664231e+02 1.908035e+04 2.383748e+04
2.708646e+02 1.802714e+04 2.255940e+04
2.753802e+02 1.705199e+04 2.135373e+04
2.799710e+02 1.613631e+04 2.020566e+04
2.846383e+02 1.526113e+04 1.914170e+04
2.893835e+02 1.441838e+04 1.812705e+04
2.942077e+02 1.362847e+04 1.715363e+04
2.991124e+02 1.289023e+04 1.622425e+04
3.040988e+02 1.219223e+04 1.535565e+04
3.091684e+02 1.152438e+04 1.454649e+04
3.143225e+02 1.090930e+04 1.377814e+04
3.195625e+02 1.031114e+04 1.304893e+04
3.248899e+02 9.744191e+03 1.236078e+04
3.303060e+02 9.223900e+03 1.170607e+04
3.358125e+02 8.732373e+03 1.109706e+04
3.414108e+02 8.254820e+03 1.051644e+04
3.471024e+02 7.800534e+03 9.964767e+03
3.528888e+02 7.375437e+03 9.438079e+03
3.587718e+02 6.970048e+03 8.931208e+03
3.647528e+02 6.589307e+03 8.457576e+03
3.708335e+02 6.229625e+03 8.003556e+03
3.770156e+02 5.887409e+03 7.585156e+03
3.833007e+02 5.561510e+03 7.177094e+03
3.896907e+02 5.256312e+03 6.795965e+03
3.961871e+02 4.971177e+03 6.441738e+03
4.027919e+02 4.698145e+03 6.092128e+03
4.095068e+02 4.442525e+03 5.773603e+03
4.163336e+02 4.201618e+03 5.473942e+03
4.232742e+02 3.973029e+03 5.189123e+03
4.303305e+02 3.752451e+03 4.916434e+03
4.375044e+02 3.546365e+03 4.656961e+03
4.447980e+02 3.356747e+03 4.411183e+03
4.522131e+02 3.170323e+03 4.178376e+03
4.597519e+02 2.998900e+03 3.954156e+03
4.674163e+02 2.832478e+03 3.744080e+03
4.752085e+02 2.677526e+03 3.549352e+03
4.831306e+02 2.532252e+03 3.361624e+03
4.911848e+02 2.393608e+03 3.185177e+03
4.993733e+02 2.262534e+03 3.015311e+03
5.076982e+02 2.137304e+03 2.857003e+03
5.161619e+02 2.020387e+03 2.706776e+03
5.247668e+02 1.909539e+03 2.564488e+03
5.335151e+02 1.805445e+03 2.428248e+03
5.424092e+02 1.706393e+03 2.301082e+03
5.514516e+02 1.614395e+03 2.178891e+03
5.606447e+02 1.526445e+03 2.064854e+03
5.699911e+02 1.443286e+03 1.956305e+03
5.794933e+02 1.364658e+03 1.854143e+03
5.891539e+02 1.290442e+03 1.757141e+03
5.989756e+02 1.219147e+03 1.664474e+03
6.089610e+02 1.152331e+03 1.575728e+03
6.191129e+02 1.089577e+03 1.494739e+03
6.294340e+02 1.030346e+03 1.416368e+03
6.399271e+02 9.732319e+02 1.341633e+03
6.505952e+02 9.194719e+02 1.269799e+03
6.614412e+02 8.690631e+02 1.203807e+03
6.724679e+02 8.208284e+02 1.140587e+03
6.836785e+02 7.753754e+02 1.080146e+03
