# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
2.151123e+01 5.201262e+06
2.191197e+01 4.945164e+06
2.232016e+01 4.694047e+06
2.273597e+01 4.456059e+06
2.315951e+01 4.233196e+06
2.359095e+01 4.021182e+06
2.403043e+01 3.816702e+06
2.447809e+01 3.625943e+06
2.493409e+01 3.444746e+06
2.539859e+01 3.274572e+06
2.587174e+01 3.110206e+06
2.635371e+01 2.958227e+06
2.684465e+01 2.810442e+06
2.734474e+01 2.669430e+06
2.785414e+01 2.538636e+06
2.837304e+01 2.410625e+06
2.890160e+01 2.290245e+06
2.944000e+01 2.175025e+06
2.998844e+01 2.065721e+06
3.054710e+01 1.961014e+06
3.111616e+01 1.861480e+06
3.169582e+01 1.768848e+06
3.228628e+01 1.679040e+06
3.288774e+01 1.594476e+06
3.350041e+01 1.514139e+06
3.412449e+01 1.437374e+06
3.476019e+01 1.364660e+06
3.540774e+01 1.294338e+06
3.606735e+01 1.227695e+06
3.673925e+01 1.163760e+06
3.742366e+01 1.104666e+06
3.812083e+01 1.049467e+06
3.883098e+01 9.961172e+05
3.955436e+01 9.461558e+05
4.029122e+01 8.989507e+05
4.104181e+01 8.534624e+05
4.180637e+01 8.096698e+05
4.258518e+01 7.687594e+05
4.337850e+01 7.305137e+05
4.418660e+01 6.938943e+05
4.500975e+01 6.583031e+05
4.584824e+01 6.246614e+05
4.670234e+01 5.931215e+05
4.757236e+01 5.631189e+05
4.845859e+01 5.344327e+05
4.936132e+01 5.068627e+05
5.028087e+01 4.810812e+05
5.121755e+01 4.566030e+05
5.217169e+01 4.331044e+05
5.314359e+01 4.111608e+05
5.413360e+01 3.903742e+05
5.514206e+01 3.705747e+05
5.616930e+01 3.514574e+05
5.721568e+01 3.332717e+05
5.828155e+01 3.159277e+05
5.936727e+01 2.994461e+05
6.047322e+01 2.838154e+05
6.159978e+01 2.692874e+05
6.274732e+01 2.554783e+05
6.391624e+01 2.421268e+05
6.510694e+01 2.295780e+05
6.631981e+01 2.176754e+05
6.755528e+01 2.062231e+05
6.881377e+01 1.953211e+05
7.009570e+01 1.853255e+05
7.140151e+01 1.757318e+05
7.273165e+01 1.667283e+05
7.408657e+01 1.581440e+05
7.546673e+01 1.498829e+05
7.687260e+01 1.420686e+05
7.830465e+01 1.347663e+05
7.976339e+01 1.277645e+05
8.124930e+01 1.209621e+05
8.276289e+01 1.144874e+05
8.430468e+01 1.083035e+05
8.587519e+01 1.025058e+05
8.747496e+01 9.713208e+04
8.910453e+01 9.205294e+04
9.076446e+01 8.720245e+04
9.245531e+01 8.268967e+04
