# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
4.495258e+01 1.891701e+06
4.547398e+01 1.850496e+06
4.600143e+01 1.810275e+06
4.653499e+01 1.770704e+06
4.707475e+01 1.731944e+06
4.762076e+01 1.694058e+06
4.817311e+01 1.657822e+06
4.873186e+01 1.622032e+06
4.929710e+01 1.587145e+06
4.986889e+01 1.553007e+06
5.044732e+01 1.519604e+06
5.103245e+01 1.486920e+06
5.162437e+01 1.454939e+06
5.222315e+01 1.423277e+06
5.282889e+01 1.392265e+06
5.344164e+01 1.361928e+06
5.406151e+01 1.332196e+06
5.468856e+01 1.303063e+06
5.532289e+01 1.274568e+06
5.596457e+01 1.246696e+06
5.661370e+01 1.219433e+06
5.727036e+01 1.192767e+06
5.793463e+01 1.166683e+06
5.860661e+01 1.141171e+06
5.928638e+01 1.116310e+06
5.997404e+01 1.092047e+06
6.066967e+01 1.068311e+06
6.137337e+01 1.045091e+06
6.208523e+01 1.022406e+06
6.280535e+01 1.000477e+06
6.353383e+01 9.788393e+05
6.427075e+01 9.577332e+05
6.501622e+01 9.371020e+05
6.577033e+01 9.169382e+05
6.653320e+01 8.972084e+05
6.730491e+01 8.779031e+05
6.808557e+01 8.590133e+05
6.887529e+01 8.405300e+05
6.967417e+01 8.224444e+05
7.048231e+01 8.048568e+05
7.129983e+01 7.877717e+05
7.212683e+01 7.710494e+05
7.296342e+01 7.546820e+05
7.380971e+01 7.386620e+05
7.466583e+01 7.229821e+05
7.553187e+01 7.076351e+05
7.640795e+01 6.926139e+05
7.729420e+01 6.779115e+05
7.819073e+01 6.633481e+05
7.909765e+01 6.490580e+05
8.001510e+01 6.350758e+05
8.094319e+01 6.213950e+05
8.188204e+01 6.080089e+05
8.283178e+01 5.949113e+05
8.379254e+01 5.820920e+05
8.476444e+01 5.696283e+05
8.574761e+01 5.574315e+05
8.674219e+01 5.454960e+05
8.774830e+01 5.338062e+05
8.876609e+01 5.222287e+05
8.979568e+01 5.108312e+05
9.083721e+01 4.996734e+05
9.189082e+01 4.887594e+05
9.295665e+01 4.780837e+05
9.403485e+01 4.676413e+05
9.512555e+01 4.574269e+05
9.622890e+01 4.475528e+05
9.734505e+01 4.380027e+05
9.847414e+01 4.286563e+05
9.961633e+01 4.194034e+05
1.007718e+02 4.103072e+05
1.019406e+02 4.014082e+05
1.031230e+02 3.927022e+05
1.043191e+02 3.841850e+05
1.055291e+02 3.758526e+05
1.067531e+02 3.677009e+05
1.079914e+02 3.597118e+05
1.092439e+02 3.518951e+05
1.105110e+02 3.442482e+05
1.117928e+02 3.367675e+05
1.130895e+02 3.294494e+05
1.144012e+02 3.222903e+05
1.157282e+02 3.152868e+05
1.170705e+02 3.084354e+05
1.184284e+02 3.017470e+05
1.198020e+02 2.952222e+05
1.211916e+02 2.888385e+05
1.225973e+02 2.825934e+05
1.240193e+02 2.764823e+05
1.254578e+02 2.705039e+05
1.269129e+02 2.646548e+05
1.283850e+02 2.589237e+05
1.298741e+02 2.532992e+05
1.313805e+02 2.477968e+05
1.329044e+02 2.424153e+05
1.344459e+02 2.371576e+05
1.360053e+02 2.320140e+05
1.375828e+02 2.269820e+05
1.391787e+02 2.220591e+05
1.407930e+02 2.172429e+05
1.424260e+02 2.125312e+05
1.440780e+02 2.079217e+05
1.457491e+02 2.034122e+05
1.474397e+02 1.990005e+05
1.491498e+02 1.946844e+05
1.508798e+02 1.904620e+05
1.526298e+02 1.863104e+05
1.544002e+02 1.822407e+05
1.561910e+02 1.782598e+05
1.580027e+02 1.743887e+05
1.598353e+02 1.706072e+05
1.616892e+02 1.669333e+05
1.635647e+02 1.633521e+05
1.654618e+02 1.598478e+05
1.673810e+02 1.564186e+05
1.693224e+02 1.530420e+05
1.712864e+02 1.497356e+05
1.732731e+02 1.465006e+05
1.752829e+02 1.433355e+05
1.773160e+02 1.402388e+05
1.793727e+02 1.372090e+05
1.814532e+02 1.342447e+05
1.835578e+02 1.313444e+05
1.856869e+02 1.285068e+05
1.878407e+02 1.257304e+05
1.900194e+02 1.230141e+05
1.922234e+02 1.203564e+05
1.944530e+02 1.177562e+05
1.967085e+02 1.152121e+05
1.989901e+02 1.127230e+05
2.012981e+02 1.102877e+05
2.036330e+02 1.079050e+05
2.059949e+02 1.055738e+05
2.083842e+02 1.032892e+05
2.108012e+02 1.010510e+05
2.132463e+02 9.886135e+04
2.157197e+02 9.671913e+04
2.182218e+02 9.462334e+04
2.207529e+02 9.257295e+04
2.233134e+02 9.056700e+04
2.259036e+02 8.861107e+04
2.285239e+02 8.670471e+04
2.311745e+02 8.483937e+04
2.338559e+02 8.301416e+04
2.365683e+02 8.122822e+04
2.393123e+02 7.948070e+04
2.420880e+02 7.777079e+04
2.448960e+02 7.609765e+04
2.477365e+02 7.446052e+04
2.506100e+02 7.285861e+04
2.535168e+02 7.129116e+04
2.564573e+02 6.975744e+04
2.594319e+02 6.825671e+04
2.624410e+02 6.678827e+04
2.654850e+02 6.535142e+04
2.685644e+02 6.394549e+04
2.716794e+02 6.256980e+04
2.748306e+02 6.122371e+04
2.780183e+02 5.990539e+04
2.812431e+02 5.861188e+04
2.845052e+02 5.735062e+04
2.878051e+02 5.611947e+04
2.911433e+02 5.491475e+04
2.945203e+02 5.373589e+04
2.979364e+02 5.258234e+04
3.013921e+02 5.145355e+04
3.048879e+02 5.034899e+04
3.084243e+02 4.926815e+04
3.120017e+02 4.821050e+04
3.156206e+02 4.717556e+04
3.192814e+02 4.616284e+04
3.229847e+02 4.517186e+04
3.267310e+02 4.420216e+04
3.305207e+02 4.325327e+04
3.343544e+02 4.232475e+04
3.382325e+02 4.141616e+04
3.421556e+02 4.052708e+04
3.461243e+02 3.965708e+04
3.501389e+02 3.880576e+04
3.542002e+02 3.797272e+04
3.583085e+02 3.715756e+04
3.624645e+02 3.635990e+04
3.666687e+02 3.557936e+04
3.709216e+02 3.481557e+04
3.752239e+02 3.406721e+04
3.795761e+02 3.333004e+04
3.839787e+02 3.260883e+04
3.884325e+02 3.190322e+04
3.929379e+02 3.121233e+04
3.974955e+02 3.053503e+04
4.021060e+02 2.987242e+04
4.067700e+02 2.922931e+04
4.114881e+02 2.860246e+04
4.162609e+02 2.798906e+04
4.210891e+02 2.738881e+04
4.259732e+02 2.680025e+04
4.309140e+02 2.622349e+04
4.359122e+02 2.565887e+04
4.409683e+02 2.510548e+04
4.460830e+02 2.456402e+04
4.512571e+02 2.403177e+04
4.564912e+02 2.350970e+04
4.617860e+02 2.299896e+04
4.671422e+02 2.249933e+04
4.725605e+02 2.201054e+04
4.780417e+02 2.153238e+04
4.835865e+02 2.106460e+04
4.891955e+02 2.060698e+04
4.948696e+02 2.015931e+04
5.006096e+02 1.972136e+04
5.064161e+02 1.929293e+04
5.122900e+02 1.887380e+04
5.182320e+02 1.846378e+04
5.242429e+02 1.806267e+04
5.303235e+02 1.767027e+04
5.364747e+02 1.728639e+04
5.426972e+02 1.691085e+04
5.489919e+02 1.654348e+04
5.553596e+02 1.618493e+04
5.618012e+02 1.583637e+04
5.683174e+02 1.549532e+04
5.749093e+02 1.516161e+04
5.815776e+02 1.483509e+04
5.883233e+02 1.451560e+04
5.951472e+02 1.420300e+04
6.020502e+02 1.389712e+04
6.090333e+02 1.359783e+04
6.160975e+02 1.330499e+04
6.232435e+02 1.301846e+04
6.304724e+02 1.273810e+04
6.377852e+02 1.246377e+04
6.451828e+02 1.219711e+04
6.526662e+02 1.193638e+04
6.602365e+02 1.168123e+04
6.678945e+02 1.143154e+04
6.756413e+02 1.118718e+04
6.834780e+02 1.094804e+04
6.914056e+02 1.071401e+04
6.994251e+02 1.048499e+04
7.075377e+02 1.026087e+04
7.157444e+02 1.004153e+04
7.240462e+02 9.826883e+03
7.324443e+02 9.616824e+03
7.409399e+02 9.411256e+03
7.495340e+02 9.210081e+03
7.582277e+02 9.013207e+03
7.670223e+02 8.820542e+03
7.759190e+02 8.631994e+03
