# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.185385e+02 8.888167e+03
1.203579e+02 8.543426e+03
1.222053e+02 8.218296e+03
1.240810e+02 7.908484e+03
1.259855e+02 7.615542e+03
1.279192e+02 7.330518e+03
1.298826e+02 7.052475e+03
1.318762e+02 6.790316e+03
1.339003e+02 6.530565e+03
1.359555e+02 6.279968e+03
1.380423e+02 6.034509e+03
1.401611e+02 5.801654e+03
1.423124e+02 5.572329e+03
1.444968e+02 5.351009e+03
1.467146e+02 5.139965e+03
1.489665e+02 4.939218e+03
1.512530e+02 4.736587e+03
1.535746e+02 4.551173e+03
1.559317e+02 4.369618e+03
1.583251e+02 4.194267e+03
1.607552e+02 4.028750e+03
1.632226e+02 3.869508e+03
1.657279e+02 3.720059e+03
1.682717e+02 3.571852e+03
1.708544e+02 3.429779e+03
1.734769e+02 3.290470e+03
1.761395e+02 3.157690e+03
1.788431e+02 3.029563e+03
1.815881e+02 2.905835e+03
1.843753e+02 2.786086e+03
1.872053e+02 2.671869e+03
1.900786e+02 2.564133e+03
1.929961e+02 2.460342e+03
1.959584e+02 2.355982e+03
1.989662e+02 2.255850e+03
2.020201e+02 2.161699e+03
2.051208e+02 2.071131e+03
2.082692e+02 1.983958e+03
2.114659e+02 1.899345e+03
2.147117e+02 1.816611e+03
2.180073e+02 1.736163e+03
2.213534e+02 1.660650e+03
2.247509e+02 1.587095e+03
2.282006e+02 1.516064e+03
2.317032e+02 1.450805e+03
2.352596e+02 1.383685e+03
2.388706e+02 1.323144e+03
2.425370e+02 1.266782e+03
2.462597e+02 1.211281e+03
2.500395e+02 1.156550e+03
2.538773e+02 1.103728e+03
2.577740e+02 1.052051e+03
2.617306e+02 1.002295e+03
2.657478e+02 9.569899e+02
2.698268e+02 9.131222e+02
2.739683e+02 8.713584e+02
2.781734e+02 8.322215e+02
2.824430e+02 7.918453e+02
2.867782e+02 7.551520e+02
2.911799e+02 7.204881e+02
2.956492e+02 6.872325e+02
3.001871e+02 6.558276e+02
3.047946e+02 6.243207e+02
3.094729e+02 5.944837e+02
3.142230e+02 5.654256e+02
3.190459e+02 5.377562e+02
3.239429e+02 5.111357e+02
3.289151e+02 4.855689e+02
3.339636e+02 4.620224e+02
3.390895e+02 4.385941e+02
3.442942e+02 4.161154e+02
3.495787e+02 3.949272e+02
3.549443e+02 3.745906e+02
3.603923e+02 3.550679e+02
3.659239e+02 3.374558e+02
3.715405e+02 3.198637e+02
3.772432e+02 3.032567e+02
3.830334e+02 2.877282e+02
3.889126e+02 2.720418e+02
3.948819e+02 2.572343e+02
4.009429e+02 2.435126e+02
4.070970e+02 2.302058e+02
4.133454e+02 2.175693e+02
4.196898e+02 2.060652e+02
4.261316e+02 1.951644e+02
4.326722e+02 1.843147e+02
4.393133e+02 1.740849e+02
4.460562e+02 1.643612e+02
4.529027e+02 1.550587e+02
4.598542e+02 1.460392e+02
4.669125e+02 1.375807e+02
4.740790e+02 1.303045e+02
4.813556e+02 1.227827e+02
4.887439e+02 1.153860e+02
4.962456e+02 1.085249e+02
5.038624e+02 1.020651e+02
5.115961e+02 9.584464e+01
5.194485e+02 8.995043e+01
5.274215e+02 8.445351e+01
5.355168e+02 7.930109e+01
5.437364e+02 7.437008e+01
5.520821e+02 6.970179e+01
5.605559e+02 6.512074e+01
5.691598e+02 6.081070e+01
5.778958e+02 5.683213e+01
5.867659e+02 5.316225e+01
5.957720e+02 4.952197e+01
6.049165e+02 4.620035e+01
6.142013e+02 4.312277e+01
6.236286e+02 4.024422e+01
6.332005e+02 3.755585e+01
6.429195e+02 3.498419e+01
6.527876e+02 3.255145e+01
6.628071e+02 3.029285e+01
6.729804e+02 2.814970e+01
6.833099e+02 2.614410e+01
6.937980e+02 2.425914e+01
7.044470e+02 2.252579e+01
7.152595e+02 2.088797e+01
7.262379e+02 1.938236e+01
7.373848e+02 1.796055e+01
7.487028e+02 1.662866e+01
7.601946e+02 1.536827e+01
7.718627e+02 1.421000e+01
7.837099e+02 1.314627e+01
7.957390e+02 1.212941e+01
8.079527e+02 1.117962e+01
8.203539e+02 1.028658e+01
8.329454e+02 9.466110e+00
8.457301e+02 8.698323e+00
8.587111e+02 7.990152e+00
8.718914e+02 7.333483e+00
8.852739e+02 6.718957e+00
8.988619e+02 6.159968e+00
9.126584e+02 5.634074e+00
9.266667e+02 5.150696e+00
9.408900e+02 4.707538e+00
9.553316e+02 4.298570e+00
9.699948e+02 3.921482e+00
9.848832e+02 3.571416e+00
1.000000e+03 3.252053e+00
