# Energy(MeV) Phi16 Phi84
2.044661e+01 2.375217e+08 2.619333e+08
2.073162e+01 2.306916e+08 2.546032e+08
2.102061e+01 2.239280e+08 2.473780e+08
2.131362e+01 2.174625e+08 2.404754e+08
2.161073e+01 2.112016e+08 2.338055e+08
2.191197e+01 2.051785e+08 2.272413e+08
2.221741e+01 1.991492e+08 2.208055e+08
2.252711e+01 1.933242e+08 2.144070e+08
2.284112e+01 1.876980e+08 2.082637e+08
2.315951e+01 1.822711e+08 2.022878e+08
2.348235e+01 1.770360e+08 1.964621e+08
2.380968e+01 1.717906e+08 1.907700e+08
2.414157e+01 1.667967e+08 1.852129e+08
2.447809e+01 1.616593e+08 1.797747e+08
2.481930e+01 1.567906e+08 1.744863e+08
2.516527e+01 1.521312e+08 1.693203e+08
2.551606e+01 1.476631e+08 1.643469e+08
2.587174e+01 1.431278e+08 1.595359e+08
2.623238e+01 1.387409e+08 1.547534e+08
2.659804e+01 1.344699e+08 1.501580e+08
2.696881e+01 1.303091e+08 1.455971e+08
2.734474e+01 1.263465e+08 1.412580e+08
2.772591e+01 1.224391e+08 1.368932e+08
2.811239e+01 1.185205e+08 1.327022e+08
2.850426e+01 1.147903e+08 1.286125e+08
2.890160e+01 1.112389e+08 1.245870e+08
2.930447e+01 1.077838e+08 1.206889e+08
2.971296e+01 1.043038e+08 1.169759e+08
3.012714e+01 1.009404e+08 1.133572e+08
3.054710e+01 9.777011e+07 1.098421e+08
3.097291e+01 9.462995e+07 1.064191e+08
3.140465e+01 9.160766e+07 1.030986e+08
3.184242e+01 8.868206e+07 9.987806e+07
3.228628e+01 8.589791e+07 9.672519e+07
3.273634e+01 8.313549e+07 9.365627e+07
3.319266e+01 8.040660e+07 9.068275e+07
3.365535e+01 7.777498e+07 8.778253e+07
3.412449e+01 7.520096e+07 8.497015e+07
3.460016e+01 7.271825e+07 8.222914e+07
3.508247e+01 7.033925e+07 7.955004e+07
3.557150e+01 6.800139e+07 7.697000e+07
3.606735e+01 6.568294e+07 7.443459e+07
3.657011e+01 6.338192e+07 7.200187e+07
3.707988e+01 6.123397e+07 6.962005e+07
3.759675e+01 5.916710e+07 6.729451e+07
3.812083e+01 5.714959e+07 6.502721e+07
3.865221e+01 5.515409e+07 6.284139e+07
3.919100e+01 5.324279e+07 6.073628e+07
3.973730e+01 5.141828e+07 5.870092e+07
4.029122e+01 4.960288e+07 5.671473e+07
4.085286e+01 4.787157e+07 5.473890e+07
4.142232e+01 4.616075e+07 5.281883e+07
4.199973e+01 4.452031e+07 5.097600e+07
4.258518e+01 4.294039e+07 4.920446e+07
4.317880e+01 4.139475e+07 4.748197e+07
4.378069e+01 3.991730e+07 4.581795e+07
4.439097e+01 3.844483e+07 4.418628e+07
4.500975e+01 3.702843e+07 4.260433e+07
4.563716e+01 3.562072e+07 4.107141e+07
4.627332e+01 3.426944e+07 3.959365e+07
4.691835e+01 3.298345e+07 3.815007e+07
4.757236e+01 3.176962e+07 3.676798e+07
4.823549e+01 3.054606e+07 3.541584e+07
4.890787e+01 2.934901e+07 3.411731e+07
4.958962e+01 2.819103e+07 3.285884e+07
5.028087e+01 2.710938e+07 3.165561e+07
5.098176e+01 2.607026e+07 3.047423e+07
5.169242e+01 2.503217e+07 2.934614e+07
5.241298e+01 2.400864e+07 2.823349e+07
5.314359e+01 2.304565e+07 2.716755e+07
5.388438e+01 2.215438e+07 2.610732e+07
5.463550e+01 2.126109e+07 2.510814e+07
5.539709e+01 2.034353e+07 2.412203e+07
5.616930e+01 1.946966e+07 2.318513e+07
5.695227e+01 1.865960e+07 2.227325e+07
5.774615e+01 1.786047e+07 2.138570e+07
5.855110e+01 1.707702e+07 2.053837e+07
5.936727e+01 1.634651e+07 1.971955e+07
6.019482e+01 1.562240e+07 1.893058e+07
6.103390e+01 1.492697e+07 1.817710e+07
6.188468e+01 1.426471e+07 1.745971e+07
6.274732e+01 1.362005e+07 1.673512e+07
6.362198e+01 1.300006e+07 1.604453e+07
6.450884e+01 1.242989e+07 1.538771e+07
6.540806e+01 1.185814e+07 1.473931e+07
6.631981e+01 1.133519e+07 1.412342e+07
6.724427e+01 1.082843e+07 1.352301e+07
6.818162e+01 1.032670e+07 1.295788e+07
6.913204e+01 9.841196e+06 1.241703e+07
7.009570e+01 9.376104e+06 1.188539e+07
7.107280e+01 8.932993e+06 1.137198e+07
7.206351e+01 8.515933e+06 1.087922e+07
7.306804e+01 8.120134e+06 1.041754e+07
7.408657e+01 7.736381e+06 9.955837e+06
7.511929e+01 7.370763e+06 9.521840e+06
7.616642e+01 7.022425e+06 9.100248e+06
7.722814e+01 6.690549e+06 8.692496e+06
7.830465e+01 6.374357e+06 8.291751e+06
7.939618e+01 6.073108e+06 7.912948e+06
8.050292e+01 5.786096e+06 7.548358e+06
8.162509e+01 5.512648e+06 7.197563e+06
8.276289e+01 5.252123e+06 6.872949e+06
8.391656e+01 5.003910e+06 6.557760e+06
8.508632e+01 4.767428e+06 6.248852e+06
8.627237e+01 4.542122e+06 5.953534e+06
8.747496e+01 4.327464e+06 5.672173e+06
8.869432e+01 4.122950e+06 5.406026e+06
8.993067e+01 3.928101e+06 5.159456e+06
9.118425e+01 3.742461e+06 4.915623e+06
9.245531e+01 3.565594e+06 4.683313e+06
9.374409e+01 3.397086e+06 4.461983e+06
9.505083e+01 3.236542e+06 4.251112e+06
9.637579e+01 3.083584e+06 4.050207e+06
9.771921e+01 2.937856e+06 3.858796e+06
9.908137e+01 2.799014e+06 3.676432e+06
1.004625e+02 2.666734e+06 3.502686e+06
1.018629e+02 2.540706e+06 3.337151e+06
1.032828e+02 2.420633e+06 3.179439e+06
1.047225e+02 2.306235e+06 3.029181e+06
1.061823e+02 2.197244e+06 2.886023e+06
1.076624e+02 2.093403e+06 2.749632e+06
1.091632e+02 1.994470e+06 2.619686e+06
1.106848e+02 1.900212e+06 2.495881e+06
1.122277e+02 1.810409e+06 2.377927e+06
1.137921e+02 1.724850e+06 2.265547e+06
1.153783e+02 1.643335e+06 2.158479e+06
1.169866e+02 1.565672e+06 2.056470e+06
1.186174e+02 1.491679e+06 1.959283e+06
1.202708e+02 1.421183e+06 1.866688e+06
1.219473e+02 1.354018e+06 1.778470e+06
1.236472e+02 1.290028e+06 1.694420e+06
1.253708e+02 1.229062e+06 1.614343e+06
1.271184e+02 1.170977e+06 1.538050e+06
1.288904e+02 1.115638e+06 1.465362e+06
1.306870e+02 1.062913e+06 1.396110e+06
1.325087e+02 1.012680e+06 1.330131e+06
1.343558e+02 9.648216e+05 1.267270e+06
1.362287e+02 9.192246e+05 1.207379e+06
1.381276e+02 8.757825e+05 1.150319e+06
1.400531e+02 8.343935e+05 1.095956e+06
1.420053e+02 7.949605e+05 1.044161e+06
1.439848e+02 7.573910e+05 9.948149e+05
1.459919e+02 7.215971e+05 9.478005e+05
1.480269e+02 6.874948e+05 9.030080e+05
1.500903e+02 6.550042e+05 8.603323e+05
1.521825e+02 6.240490e+05 8.196735e+05
1.543038e+02 5.945568e+05 7.809362e+05
1.564548e+02 5.664583e+05 7.440296e+05
1.586357e+02 5.396878e+05 7.088672e+05
1.608469e+02 5.141824e+05 6.753665e+05
1.630891e+02 4.898824e+05 6.434491e+05
1.653624e+02 4.667308e+05 6.130400e+05
1.676675e+02 4.446734e+05 5.840681e+05
1.700047e+02 4.236583e+05 5.564654e+05
1.723745e+02 4.036364e+05 5.301671e+05
1.747773e+02 3.845608e+05 5.051117e+05
1.772136e+02 3.663866e+05 4.812404e+05
1.796838e+02 3.490714e+05 4.584973e+05
1.821885e+02 3.325745e+05 4.368289e+05
1.847281e+02 3.168572e+05 4.161846e+05
1.873032e+02 3.018827e+05 3.965160e+05
1.899141e+02 2.876158e+05 3.777769e+05
1.925614e+02 2.740233e+05 3.599233e+05
1.952456e+02 2.610731e+05 3.429136e+05
1.979672e+02 2.487349e+05 3.267077e+05
2.007267e+02 2.369798e+05 3.112676e+05
2.035248e+02 2.257803e+05 2.965573e+05
2.063618e+02 2.151100e+05 2.825422e+05
2.092383e+02 2.049440e+05 2.691894e+05
