# Energy(MeV) Phi16 Phi84
2.445415e+00 3.606438e+09 5.225846e+09
2.494433e+00 3.486992e+09 5.078965e+09
2.544434e+00 3.376000e+09 4.925766e+09
2.595437e+00 3.260426e+09 4.784581e+09
2.647462e+00 3.153834e+09 4.639897e+09
2.700530e+00 3.050641e+09 4.498874e+09
2.754662e+00 2.957251e+09 4.367457e+09
2.809879e+00 2.857526e+09 4.238354e+09
2.866203e+00 2.761587e+09 4.120605e+09
2.923656e+00 2.669591e+09 3.997028e+09
2.982260e+00 2.578978e+09 3.877757e+09
3.042039e+00 2.496331e+09 3.759723e+09
3.103017e+00 2.413062e+09 3.645770e+09
3.165216e+00 2.329587e+09 3.534887e+09
3.228663e+00 2.245879e+09 3.432634e+09
3.293381e+00 2.164929e+09 3.332559e+09
3.359397e+00 2.086621e+09 3.231398e+09
3.426736e+00 2.011933e+09 3.137343e+09
3.495424e+00 1.939503e+09 3.045306e+09
3.565490e+00 1.869799e+09 2.954770e+09
3.636960e+00 1.806272e+09 2.868186e+09
3.709862e+00 1.743050e+09 2.778585e+09
3.784226e+00 1.683950e+09 2.691955e+09
3.860081e+00 1.624619e+09 2.606058e+09
3.937456e+00 1.569285e+09 2.522743e+09
4.016382e+00 1.511626e+09 2.443666e+09
4.096890e+00 1.449006e+09 2.369204e+09
4.179012e+00 1.390917e+09 2.293511e+09
4.262780e+00 1.338230e+09 2.221349e+09
4.348227e+00 1.289830e+09 2.149733e+09
4.435387e+00 1.239561e+09 2.082119e+09
4.524294e+00 1.190218e+09 2.015230e+09
4.614983e+00 1.146686e+09 1.953922e+09
4.707490e+00 1.099905e+09 1.890040e+09
4.801851e+00 1.054819e+09 1.828873e+09
4.898104e+00 1.011501e+09 1.771723e+09
4.996286e+00 9.721433e+08 1.717227e+09
5.096436e+00 9.317762e+08 1.662579e+09
5.198594e+00 8.926271e+08 1.608406e+09
5.302799e+00 8.561227e+08 1.557208e+09
5.409093e+00 8.215681e+08 1.506154e+09
5.517518e+00 7.870977e+08 1.455952e+09
5.628116e+00 7.548316e+08 1.408117e+09
5.740932e+00 7.206291e+08 1.361574e+09
5.856008e+00 6.889818e+08 1.317080e+09
5.973391e+00 6.580274e+08 1.273421e+09
6.093127e+00 6.291112e+08 1.229797e+09
6.215264e+00 6.013792e+08 1.186548e+09
6.339848e+00 5.748559e+08 1.146215e+09
6.466930e+00 5.488982e+08 1.108759e+09
6.596559e+00 5.242523e+08 1.071942e+09
6.728787e+00 5.006155e+08 1.034098e+09
6.863665e+00 4.787093e+08 9.982708e+08
7.001246e+00 4.551366e+08 9.638537e+08
7.141586e+00 4.337936e+08 9.297660e+08
7.284738e+00 4.126540e+08 8.987170e+08
7.430760e+00 3.916983e+08 8.670414e+08
7.579709e+00 3.740200e+08 8.354621e+08
7.731644e+00 3.546437e+08 8.063904e+08
7.886624e+00 3.360825e+08 7.767416e+08
8.044711e+00 3.183754e+08 7.485702e+08
8.205967e+00 3.013704e+08 7.218123e+08
8.370455e+00 2.846715e+08 6.961581e+08
8.538240e+00 2.700188e+08 6.703345e+08
8.709388e+00 2.554689e+08 6.456805e+08
8.883967e+00 2.423821e+08 6.218061e+08
9.062045e+00 2.295086e+08 5.990518e+08
9.243693e+00 2.172484e+08 5.758047e+08
9.428983e+00 2.050421e+08 5.544961e+08
9.617986e+00 1.932069e+08 5.326977e+08
9.810778e+00 1.821152e+08 5.120588e+08
1.000743e+01 1.722395e+08 4.921860e+08
1.020803e+01 1.631291e+08 4.735117e+08
1.041265e+01 1.548428e+08 4.553930e+08
1.062137e+01 1.467581e+08 4.382796e+08
1.083428e+01 1.389388e+08 4.219486e+08
1.105145e+01 1.305519e+08 4.053513e+08
1.127297e+01 1.231986e+08 3.904627e+08
1.149894e+01 1.168236e+08 3.746852e+08
1.172944e+01 1.099319e+08 3.601113e+08
1.196455e+01 1.036542e+08 3.456587e+08
1.220438e+01 9.753071e+07 3.316148e+08
1.244902e+01 9.174593e+07 3.178556e+08
1.269856e+01 8.599202e+07 3.054096e+08
1.295310e+01 8.070081e+07 2.927203e+08
