# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.032828e+02 1.227796e+06
1.047225e+02 1.182504e+06
1.061823e+02 1.139164e+06
1.076624e+02 1.096095e+06
1.091632e+02 1.057491e+06
1.106848e+02 1.017390e+06
1.122277e+02 9.799314e+05
1.137921e+02 9.429863e+05
1.153783e+02 9.079633e+05
1.169866e+02 8.739239e+05
1.186174e+02 8.395643e+05
1.202708e+02 8.088255e+05
1.219473e+02 7.780301e+05
1.236472e+02 7.494796e+05
1.253708e+02 7.218563e+05
1.271184e+02 6.955334e+05
1.288904e+02 6.697774e+05
1.306870e+02 6.444755e+05
1.325087e+02 6.201482e+05
1.343558e+02 5.966993e+05
1.362287e+02 5.741545e+05
1.381276e+02 5.524222e+05
1.400531e+02 5.316152e+05
1.420053e+02 5.111881e+05
1.439848e+02 4.924011e+05
1.459919e+02 4.739724e+05
1.480269e+02 4.562323e+05
1.500903e+02 4.390627e+05
1.521825e+02 4.223738e+05
1.543038e+02 4.065471e+05
1.564548e+02 3.920608e+05
1.586357e+02 3.773302e+05
1.608469e+02 3.635713e+05
1.630891e+02 3.500785e+05
1.653624e+02 3.368797e+05
1.676675e+02 3.239893e+05
1.700047e+02 3.120604e+05
1.723745e+02 2.999356e+05
1.747773e+02 2.885558e+05
1.772136e+02 2.781143e+05
1.796838e+02 2.679000e+05
1.821885e+02 2.579258e+05
1.847281e+02 2.483205e+05
1.873032e+02 2.390311e+05
1.899141e+02 2.300637e+05
1.925614e+02 2.215471e+05
1.952456e+02 2.133655e+05
1.979672e+02 2.053539e+05
2.007267e+02 1.979974e+05
2.035248e+02 1.906458e+05
2.063618e+02 1.838063e+05
2.092383e+02 1.768190e+05
2.121550e+02 1.700968e+05
2.151123e+02 1.636478e+05
2.181109e+02 1.575448e+05
2.211512e+02 1.516691e+05
2.242340e+02 1.460122e+05
2.273597e+02 1.403858e+05
2.305289e+02 1.349923e+05
2.337424e+02 1.300601e+05
2.370006e+02 1.256478e+05
2.403043e+02 1.210812e+05
2.436540e+02 1.164849e+05
2.470504e+02 1.121570e+05
2.504942e+02 1.080203e+05
2.539859e+02 1.040358e+05
2.575263e+02 1.001554e+05
2.611161e+02 9.654755e+04
2.647559e+02 9.291690e+04
2.684465e+02 8.940812e+04
2.721885e+02 8.613193e+04
2.759826e+02 8.292258e+04
2.798297e+02 7.982872e+04
2.837304e+02 7.684989e+04
2.876854e+02 7.394704e+04
2.916956e+02 7.119830e+04
2.957617e+02 6.859618e+04
2.998844e+02 6.605674e+04
3.040646e+02 6.361132e+04
3.083031e+02 6.125613e+04
3.126007e+02 5.900302e+04
3.169582e+02 5.686081e+04
3.213764e+02 5.469939e+04
3.258562e+02 5.269211e+04
3.303985e+02 5.078747e+04
3.350041e+02 4.886415e+04
3.396739e+02 4.703223e+04
3.444087e+02 4.543413e+04
3.492096e+02 4.372824e+04
3.540774e+02 4.219603e+04
3.590130e+02 4.064638e+04
3.640175e+02 3.914954e+04
3.690917e+02 3.770695e+04
3.742366e+02 3.638580e+04
3.794533e+02 3.505761e+04
3.847427e+02 3.374210e+04
3.901058e+02 3.247571e+04
3.955436e+02 3.125998e+04
4.010573e+02 3.011329e+04
4.066478e+02 2.900047e+04
4.123163e+02 2.791523e+04
4.180637e+02 2.686268e+04
4.238913e+02 2.591726e+04
4.298001e+02 2.503324e+04
4.357913e+02 2.413544e+04
4.418660e+02 2.321284e+04
4.480254e+02 2.234365e+04
4.542706e+02 2.151030e+04
4.606029e+02 2.070786e+04
4.670234e+02 1.993519e+04
4.735335e+02 1.919119e+04
4.801343e+02 1.847405e+04
4.868271e+02 1.777378e+04
4.936132e+02 1.709988e+04
5.004939e+02 1.645138e+04
5.074705e+02 1.584008e+04
5.145444e+02 1.527731e+04
5.217169e+02 1.468114e+04
5.289893e+02 1.412409e+04
5.363631e+02 1.360234e+04
5.438397e+02 1.309776e+04
5.514206e+02 1.261363e+04
5.591071e+02 1.214962e+04
5.669007e+02 1.170260e+04
5.748030e+02 1.127898e+04
5.828155e+02 1.084763e+04
5.909396e+02 1.044025e+04
5.991770e+02 1.005374e+04
6.075292e+02 9.681401e+03
6.159978e+02 9.318879e+03
6.245845e+02 8.968057e+03
6.332908e+02 8.641725e+03
6.421186e+02 8.329837e+03
6.510694e+02 8.018859e+03
6.601449e+02 7.717330e+03
6.693470e+02 7.419091e+03
6.786773e+02 7.134529e+03
6.881377e+02 6.860768e+03
6.977300e+02 6.597400e+03
7.074559e+02 6.354156e+03
7.173175e+02 6.106820e+03
7.273165e+02 5.868500e+03
7.374549e+02 5.642044e+03
7.477346e+02 5.430139e+03
7.581576e+02 5.231444e+03
7.687260e+02 5.040474e+03
7.794416e+02 4.859248e+03
7.903066e+02 4.678307e+03
8.013230e+02 4.503495e+03
8.124930e+02 4.335205e+03
8.238187e+02 4.173195e+03
8.353023e+02 4.017230e+03
8.469460e+02 3.867086e+03
8.587519e+02 3.722545e+03
8.707225e+02 3.583924e+03
8.828599e+02 3.453085e+03
8.951665e+02 3.328543e+03
9.076446e+02 3.212251e+03
9.202967e+02 3.100073e+03
9.331251e+02 2.991860e+03
9.461324e+02 2.887473e+03
9.593209e+02 2.786774e+03
9.726934e+02 2.684826e+03
9.862522e+02 2.584162e+03
1.000000e+03 2.487268e+03
