EPOCH                              FLUX_HE_3.4-4.7            FLUX_HE_4.7-6.1            FLUX_HE_6.1-7.3            FLUX_HE_7.3-9.7           FLUX_HE_9.7-13.6          FLUX_HE_13.6-18.0          FLUX_HE_18.0-29.4          FLUX_HE_29.4-41.2             FLUX_C_6.4-8.6            FLUX_C_8.6-11.2           FLUX_C_11.2-13.4           FLUX_C_13.4-17.9           FLUX_C_17.9-25.1           FLUX_C_25.1-33.2           FLUX_C_33.2-54.3           FLUX_C_54.3-76.3            FLUX_O_7.3-10.0           FLUX_O_10.0-13.1           FLUX_O_13.1-15.6           FLUX_O_15.6-21.0           FLUX_O_21.0-29.4           FLUX_O_29.4-38.9           FLUX_O_38.9-63.8           FLUX_O_63.8-89.8          FLUX_FE_10.7-15.8          FLUX_FE_15.8-21.5          FLUX_FE_21.5-26.3          FLUX_FE_26.3-36.3          FLUX_FE_36.3-52.2          FLUX_FE_52.2-70.2         FLUX_FE_70.2-117.5        FLUX_FE_117.5-167.7             CNT_HE_3.4-4.7             CNT_HE_4.7-6.1             CNT_HE_6.1-7.3             CNT_HE_7.3-9.7            CNT_HE_9.7-13.6           CNT_HE_13.6-18.0           CNT_HE_18.0-29.4           CNT_HE_29.4-41.2              CNT_C_6.4-8.6             CNT_C_8.6-11.2            CNT_C_11.2-13.4            CNT_C_13.4-17.9            CNT_C_17.9-25.1            CNT_C_25.1-33.2            CNT_C_33.2-54.3            CNT_C_54.3-76.3             CNT_O_7.3-10.0            CNT_O_10.0-13.1            CNT_O_13.1-15.6            CNT_O_15.6-21.0            CNT_O_21.0-29.4            CNT_O_29.4-38.9            CNT_O_38.9-63.8            CNT_O_63.8-89.8           CNT_FE_10.7-15.8           CNT_FE_15.8-21.5           CNT_FE_21.5-26.3           CNT_FE_26.3-36.3           CNT_FE_36.3-52.2           CNT_FE_52.2-70.2          CNT_FE_70.2-117.5         CNT_FE_117.5-167.7
dd-mm-yyyy hh:mm:ss.ms  1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon)                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour
19-07-2000 07:00:00.000                   0.221060                   0.154240                   0.111230                  0.0509800                  0.0228110                 0.00859980                 0.00135660                    0.00000                0.000389200                0.000194070                7.50190E-05                2.71740E-05                1.22210E-05                4.55430E-06                    0.00000                    0.00000                0.000600150                0.000235360                0.000118110                4.01490E-05                8.08640E-06                1.86000E-06                    0.00000                5.68860E-07                9.22290E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    206.000                    158.000                    90.0000                    84.0000                    57.0000                    23.0000                    8.00000                    0.00000                    108.000                    64.0000                    20.0000                    15.0000                    10.0000                    4.00000                    0.00000                    0.00000                    205.000                    92.0000                    37.0000                    26.0000                    8.00000                    2.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 08:00:00.000                   0.261890                   0.175880                   0.115180                  0.0499120                  0.0217550                 0.00992260                0.000823440                0.000295290                0.000426070                0.000200970                7.89590E-05                4.54390E-05                1.09780E-05                2.24790E-06                    0.00000                    0.00000                0.000599290                0.000197790                0.000131820                5.57470E-05                5.07430E-06                    0.00000                    0.00000                    0.00000                9.25070E-06                1.43140E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    242.000                    175.000                    92.0000                    85.0000                    60.0000                    27.0000                    5.00000                    1.00000                    118.000                    66.0000                    21.0000                    25.0000                    9.00000                    2.00000                    0.00000                    0.00000                    204.000                    77.0000                    41.0000                    36.0000                    5.00000                    0.00000                    0.00000                    0.00000                    1.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 09:00:00.000                   0.275180                   0.157880                   0.118370                  0.0519660                  0.0250300                  0.0119450                0.000846070                    0.00000                0.000496690                0.000208050                9.30690E-05                4.14580E-05                1.08960E-05                1.09070E-06                5.23140E-07                    0.00000                0.000636740                0.000221120                9.68660E-05                4.00280E-05                8.26360E-06                    0.00000                    0.00000                    0.00000                7.72710E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    191.000                    117.000                    70.0000                    69.0000                    48.0000                    23.0000                    4.00000                    0.00000                    138.000                    69.0000                    25.0000                    23.0000                    9.00000                    1.00000                    1.00000                    0.00000                    217.000                    86.0000                    30.0000                    26.0000                    8.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 10:00:00.000                   0.302090                   0.197420                   0.116480                  0.0731910                  0.0295060                 0.00783460                 0.00190800                0.000473710                0.000476540                0.000229000                0.000105890                4.35360E-05                9.72290E-06                3.40290E-06                    0.00000                    0.00000                0.000616230                0.000235720                0.000115020                3.83570E-05                3.06790E-06                2.37360E-06                8.92140E-07                5.70000E-07                1.08110E-05                1.43360E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                3.04930E-07                    225.000                    149.000                    73.0000                    89.0000                    55.0000                    15.0000                    9.00000                    2.00000                    132.000                    76.0000                    28.0000                    24.0000                    8.00000                    3.00000                    0.00000                    0.00000                    210.000                    92.0000                    36.0000                    25.0000                    3.00000                    3.00000                    2.00000                    1.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 11:00:00.000                   0.300840                   0.221160                   0.161020                  0.0677170                  0.0263410                 0.00819960                 0.00103620                    0.00000                0.000482840                0.000218990                5.58260E-05                3.10810E-05                1.45070E-05                2.26290E-06                4.97140E-07                    0.00000                0.000771050                0.000258620                0.000110540                3.69000E-05                7.35070E-06                1.92710E-06                    0.00000                    0.00000                7.66290E-06                    0.00000                1.78570E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    217.000                    168.000                    94.0000                    86.0000                    49.0000                    18.0000                    4.00000                    0.00000                    133.000                    72.0000                    15.0000                    17.0000                    12.0000                    2.00000                    1.00000                    0.00000                    261.000                    100.000                    34.0000                    24.0000                    7.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 12:00:00.000                   0.357740                   0.264440                   0.164840                  0.0731440                  0.0242830                 0.00523450                 0.00234730                    0.00000                0.000560630                0.000305970                9.98860E-05                5.32870E-05                2.32460E-05                1.17210E-06                5.00500E-07                    0.00000                0.000858560                0.000377340                0.000142580                5.37430E-05                1.04640E-05                2.93000E-06                    0.00000                5.77140E-07                6.14430E-06                4.27000E-06                    0.00000                    0.00000                    0.00000                    0.00000                2.26640E-07                    0.00000                    255.000                    198.000                    99.0000                    99.0000                    47.0000                    12.0000                    10.0000                    0.00000                    152.000                    99.0000                    26.0000                    29.0000                    19.0000                    1.00000                    1.00000                    0.00000                    287.000                    145.000                    44.0000                    34.0000                    10.0000                    3.00000                    0.00000                    1.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 13:00:00.000                   0.453020                   0.280670                   0.152820                  0.0822740                  0.0321620                  0.0163080                 0.00237420                0.000204360                0.000671260                0.000341860                0.000188990                6.56260E-05                1.36940E-05                3.47000E-06                    0.00000                    0.00000                 0.00101760                0.000392410                0.000200190                5.50380E-05                1.15030E-05                9.97140E-07                    0.00000                    0.00000                1.87490E-05                2.85070E-06                    0.00000                8.12140E-07                    0.00000                    0.00000                    0.00000                2.91930E-07                    334.000                    218.000                    97.0000                    115.000                    67.0000                    36.0000                    14.0000                    1.00000                    182.000                    110.000                    49.0000                    35.0000                    11.0000                    3.00000                    0.00000                    0.00000                    337.000                    149.000                    61.0000                    35.0000                    11.0000                    1.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    1.00000
19-07-2000 14:00:00.000                   0.504910                   0.333590                   0.204580                   0.112870                  0.0415910                 0.00926060                 0.00224160                    0.00000                0.000740410                0.000371630                0.000154570                8.61690E-05                1.63210E-05                5.79070E-06                    0.00000                    0.00000                 0.00125350                0.000412020                0.000165220                8.46840E-05                1.18760E-05                1.01290E-06                    0.00000                    0.00000                2.26470E-05                2.88210E-06                1.72640E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    346.000                    239.000                    120.000                    133.000                    79.0000                    20.0000                    12.0000                    0.00000                    198.000                    118.000                    39.0000                    46.0000                    13.0000                    5.00000                    0.00000                    0.00000                    412.000                    155.000                    50.0000                    53.0000                    11.0000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 15:00:00.000                   0.333440                   0.219170                   0.121070                  0.0612590                  0.0309740                  0.0100920                 0.00134200                0.000165430                0.000524070                0.000173480                0.000113500                4.93790E-05                1.23230E-05                2.21000E-06                    0.00000                    0.00000                0.000823870                0.000297470                9.34250E-05                3.88070E-05                1.04890E-05                2.81930E-06                    0.00000                    0.00000                9.45500E-06                    0.00000                    0.00000                    0.00000                    0.00000                9.94500E-07                    0.00000                    0.00000                    309.000                    217.000                    93.0000                    104.000                    76.0000                    25.0000                    8.00000                    1.00000                    144.000                    56.0000                    30.0000                    27.0000                    10.0000                    2.00000                    0.00000                    0.00000                    277.000                    114.000                    29.0000                    25.0000                    10.0000                    3.00000                    0.00000                    0.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 16:00:00.000                   0.209260                   0.160840                  0.0918600                  0.0436960                  0.0126920                 0.00718540                 0.00100920                    0.00000                0.000337240                0.000123100                7.93070E-05                3.97010E-05                8.48210E-06                3.39000E-06                4.91790E-07                    0.00000                0.000516800                0.000168620                7.91980E-05                2.76090E-05                1.01260E-05                    0.00000                    0.00000                    0.00000                1.09040E-05                2.83860E-06                    0.00000                7.95710E-07                5.30360E-07                5.21430E-07                    0.00000                    0.00000                    194.000                    155.000                    71.0000                    74.0000                    32.0000                    17.0000                    6.00000                    0.00000                    94.0000                    41.0000                    21.0000                    22.0000                    7.00000                    3.00000                    1.00000                    0.00000                    177.000                    66.0000                    25.0000                    18.0000                    10.0000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 17:00:00.000                   0.187980                   0.115660                  0.0820830                  0.0460810                  0.0145410                 0.00583070                0.000984470                    0.00000                0.000288870                0.000140220                9.10770E-05                3.33610E-05                5.43800E-06                    0.00000                    0.00000                    0.00000                0.000423250                0.000162050                7.71870E-05                2.14310E-05                3.81730E-06                9.06670E-07                    0.00000                    0.00000                5.66670E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    178.000                    119.000                    66.0000                    77.0000                    37.0000                    16.0000                    6.00000                    0.00000                    87.0000                    50.0000                    26.0000                    20.0000                    5.00000                    0.00000                    0.00000                    0.00000                    156.000                    68.0000                    26.0000                    15.0000                    4.00000                    1.00000                    0.00000                    0.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 18:00:00.000                   0.198790                   0.135320                  0.0741720                  0.0330890                  0.0167710                 0.00602340                0.000818640                    0.00000                0.000293690                0.000122450                6.27440E-05                2.69100E-05                3.56430E-06                    0.00000                5.16500E-07                6.22710E-07                0.000430200                0.000152500                8.51250E-05                1.84540E-05                5.06790E-06                    0.00000                8.54570E-07                5.61070E-07                7.44790E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    182.000                    130.000                    59.0000                    56.0000                    41.0000                    17.0000                    5.00000                    0.00000                    83.0000                    41.0000                    17.0000                    15.0000                    3.00000                    0.00000                    1.00000                    1.00000                    149.000                    60.0000                    27.0000                    12.0000                    5.00000                    0.00000                    2.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 19:00:00.000                   0.167290                  0.0972140                  0.0683750                  0.0267260                  0.0102150                 0.00495290                 0.00121540                0.000151070                0.000260550                0.000119600                7.40080E-05                1.24440E-05                1.22710E-06                2.14210E-06                    0.00000                    0.00000                0.000349090                0.000179850                6.00580E-05                1.82150E-05                2.09360E-06                    0.00000                    0.00000                    0.00000                7.60790E-06                4.06500E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    189.000                    122.000                    65.0000                    57.0000                    34.0000                    16.0000                    9.00000                    2.00000                    73.0000                    40.0000                    20.0000                    7.00000                    1.00000                    2.00000                    0.00000                    0.00000                    121.000                    71.0000                    19.0000                    12.0000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000
19-07-2000 20:00:00.000                   0.131140                  0.0800900                  0.0566980                  0.0271760                  0.0114240                 0.00280780                0.000880570                0.000232710                0.000245840                8.32560E-05                1.46700E-05                2.27180E-05                5.89140E-06                    0.00000                    0.00000                    0.00000                0.000268990                9.75240E-05                3.11700E-05                1.68350E-05                2.06930E-06                    0.00000                    0.00000                    0.00000                4.45290E-06                4.02000E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    157.000                    101.000                    59.0000                    60.0000                    38.0000                    10.0000                    8.00000                    2.00000                    70.0000                    28.0000                    4.00000                    13.0000                    5.00000                    0.00000                    0.00000                    0.00000                    94.0000                    39.0000                    10.0000                    11.0000                    2.00000                    0.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 21:00:00.000                   0.140260                  0.0889660                  0.0523020                  0.0282730                  0.0131080                 0.00349740                0.000383070                    0.00000                0.000172130                6.74520E-05                5.87440E-05                1.25040E-05                4.72360E-06                    0.00000                    0.00000                    0.00000                0.000241020                8.20540E-05                5.67710E-05                1.96350E-05                4.07210E-06                    0.00000                    0.00000                    0.00000                3.07500E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    152.000                    108.000                    40.0000                    56.0000                    38.0000                    14.0000                    3.00000                    0.00000                    49.0000                    23.0000                    16.0000                    7.00000                    4.00000                    0.00000                    0.00000                    0.00000                    84.0000                    33.0000                    18.0000                    13.0000                    4.00000                    0.00000                    0.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 22:00:00.000                   0.108820                  0.0747140                  0.0460430                  0.0231580                  0.0118510                 0.00374840                9.25000E-05                    0.00000                0.000164070                7.44030E-05                5.15220E-05                1.39900E-05                2.36140E-06                2.18000E-06                9.59360E-07                    0.00000                0.000325020                9.92540E-05                4.31310E-05                1.78120E-05                3.95360E-06                    0.00000                4.08000E-07                    0.00000                7.42360E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    144.000                    107.000                    52.0000                    59.0000                    43.0000                    16.0000                    1.00000                    0.00000                    47.0000                    25.0000                    14.0000                    8.00000                    2.00000                    2.00000                    2.00000                    0.00000                    114.000                    40.0000                    14.0000                    12.0000                    4.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
19-07-2000 23:00:00.000                   0.115990                  0.0861650                  0.0523010                  0.0244460                  0.0125870                 0.00326450                0.000252360                0.000139570                0.000170460                0.000108750                4.39860E-05                1.76210E-05                5.86860E-06                1.12570E-06                    0.00000                    0.00000                0.000298630                9.89830E-05                4.99250E-05                1.48980E-05                5.10430E-06                8.99290E-07                4.07640E-07                    0.00000                    0.00000                2.70710E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    146.000                    110.000                    56.0000                    53.0000                    41.0000                    12.0000                    2.00000                    1.00000                    49.0000                    37.0000                    12.0000                    10.0000                    5.00000                    1.00000                    0.00000                    0.00000                    105.000                    40.0000                    16.0000                    10.0000                    5.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000
20-07-2000 00:00:00.000                  0.0835190                  0.0640730                  0.0444690                  0.0180670                 0.00652170                 0.00321230                0.000606170                    0.00000                0.000222940                7.61170E-05                4.39960E-05                1.89070E-05                4.62000E-06                1.11290E-06                    0.00000                    0.00000                0.000178000                4.92590E-05                3.08510E-05                1.49040E-05                3.92640E-06                8.94290E-07                    0.00000                    0.00000                4.49430E-06                    0.00000                    0.00000                7.73570E-07                    0.00000                    0.00000                    0.00000                    0.00000                    134.000                    107.000                    58.0000                    50.0000                    27.0000                    15.0000                    7.00000                    0.00000                    64.0000                    26.0000                    12.0000                    11.0000                    4.00000                    1.00000                    0.00000                    0.00000                    63.0000                    20.0000                    10.0000                    10.0000                    4.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 01:00:00.000                  0.0795440                  0.0507980                  0.0543120                  0.0202210                 0.00744580                 0.00263440                 0.00108590                    0.00000                0.000142240                6.08860E-05                1.43140E-05                8.78860E-06                2.34070E-06                1.05000E-06                1.51180E-06                    0.00000                0.000152390                6.94140E-05                3.02560E-05                5.94790E-06                3.06930E-06                    0.00000                    0.00000                    0.00000                2.96290E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    123.000                    84.0000                    72.0000                    58.0000                    28.0000                    12.0000                    5.00000                    0.00000                    41.0000                    21.0000                    4.00000                    5.00000                    2.00000                    1.00000                    3.00000                    0.00000                    54.0000                    28.0000                    10.0000                    4.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 02:00:00.000                  0.0724000                  0.0597410                  0.0442410                  0.0233430                 0.00574780                 0.00264620                0.000486570                    0.00000                0.000107070                8.15420E-05                3.23690E-05                1.41810E-05                2.40860E-06                1.04860E-06                    0.00000                    0.00000                0.000206460                6.67190E-05                4.55620E-05                1.34980E-05                3.97860E-06                9.47140E-07                4.04710E-07                    0.00000                    0.00000                1.37710E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    119.000                    103.000                    61.0000                    67.0000                    25.0000                    12.0000                    5.00000                    0.00000                    31.0000                    28.0000                    9.00000                    8.00000                    2.00000                    1.00000                    0.00000                    0.00000                    73.0000                    27.0000                    15.0000                    9.00000                    4.00000                    1.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 03:00:00.000                  0.0827600                  0.0476290                  0.0285830                  0.0206830                 0.00794210                 0.00208750                0.000352360                    0.00000                0.000127980                6.74840E-05                3.23210E-05                1.39610E-05                3.54070E-06                1.11140E-06                1.00830E-06                    0.00000                0.000196710                9.30380E-05                4.56980E-05                1.16910E-05                2.89210E-06                1.83640E-06                    0.00000                    0.00000                    0.00000                1.29860E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    138.000                    84.0000                    40.0000                    64.0000                    36.0000                    10.0000                    4.00000                    0.00000                    37.0000                    23.0000                    9.00000                    8.00000                    3.00000                    1.00000                    2.00000                    0.00000                    70.0000                    38.0000                    15.0000                    8.00000                    3.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 04:00:00.000                  0.0647160                  0.0362810                  0.0389450                  0.0149950                 0.00568170                 0.00129700                0.000513660                    0.00000                8.20610E-05                2.93850E-05                2.51990E-05                5.16360E-06                1.20000E-06                    0.00000                    0.00000                    0.00000                0.000131530                6.41890E-05                2.80210E-05                2.95500E-06                    0.00000                    0.00000                4.27500E-07                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    136.000                    79.0000                    70.0000                    51.0000                    33.0000                    8.00000                    8.00000                    0.00000                    24.0000                    10.0000                    7.00000                    3.00000                    1.00000                    0.00000                    0.00000                    0.00000                    47.0000                    26.0000                    9.00000                    2.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 05:00:00.000                  0.0654210                  0.0376430                  0.0236230                  0.0135920                 0.00632080                 0.00148800                0.000334570                1.10930E-06                0.000117470                2.95260E-05                1.42300E-05                1.04190E-05                1.19790E-06                    0.00000                4.72430E-07                    0.00000                0.000103240                4.84630E-05                2.18760E-05                5.73360E-06                1.01710E-06                9.41430E-07                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    139.000                    87.0000                    43.0000                    55.0000                    35.0000                    9.00000                    5.00000                    1.00000                    34.0000                    10.0000                    4.00000                    6.00000                    1.00000                    0.00000                    1.00000                    0.00000                    37.0000                    20.0000                    7.00000                    4.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 06:00:00.000                  0.0559720                  0.0442790                  0.0265600                  0.0179810                 0.00536060                 0.00145050                0.000231350                7.25000E-05                9.99050E-05                6.45060E-05                1.42260E-05                7.04500E-06                2.25640E-06                2.08570E-06                    0.00000                    0.00000                0.000123630                5.88640E-05                2.41220E-05                7.51210E-06                1.97640E-06                9.41430E-07                4.26570E-07                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    121.000                    101.000                    46.0000                    68.0000                    31.0000                    8.00000                    3.00000                    1.00000                    29.0000                    22.0000                    4.00000                    4.00000                    2.00000                    2.00000                    0.00000                    0.00000                    44.0000                    24.0000                    8.00000                    5.00000                    2.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 07:00:00.000                  0.0599250                  0.0352100                  0.0276100                  0.0136690                 0.00418870                 0.00176910                0.000312500                7.53570E-05                0.000110390                3.74710E-05                2.18740E-05                6.94000E-06                2.25710E-06                3.19210E-06                9.73000E-07                    0.00000                0.000125870                3.44360E-05                1.83740E-05                8.85930E-06                9.58570E-07                    0.00000                4.02000E-07                5.44290E-07                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    135.000                    85.0000                    53.0000                    55.0000                    25.0000                    12.0000                    4.00000                    1.00000                    32.0000                    13.0000                    6.00000                    4.00000                    2.00000                    3.00000                    2.00000                    0.00000                    45.0000                    14.0000                    6.00000                    6.00000                    1.00000                    0.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
20-07-2000 08:00:00.000                  0.0715680                  0.0413790                  0.0290740                  0.0133200                 0.00594440                 0.00156660                0.000457360                0.000187930                7.51680E-05                4.41820E-05                1.05290E-05                1.90760E-05                3.38860E-06                4.30430E-06                    0.00000                6.40500E-07                0.000147170                5.17890E-05                2.10030E-05                1.01310E-05                1.97790E-06                    0.00000                4.02140E-07                    0.00000                2.85790E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    144.000                    87.0000                    50.0000                    48.0000                    32.0000                    9.00000                    6.00000                    2.00000                    22.0000                    15.0000                    3.00000                    11.0000                    3.00000                    4.00000                    0.00000                    1.00000                    52.0000                    21.0000                    7.00000                    7.00000                    2.00000                    0.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
