Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.061743e+02 5.003467e+05
1.083025e+02 4.644980e+05
1.104734e+02 4.307162e+05
1.126879e+02 4.001878e+05
1.149467e+02 3.706111e+05
1.172508e+02 3.450036e+05
1.196011e+02 3.202226e+05
1.219985e+02 2.965074e+05
1.244439e+02 2.750791e+05
1.269384e+02 2.544458e+05
1.294828e+02 2.365740e+05
1.320783e+02 2.198113e+05
1.347258e+02 2.034275e+05
1.374264e+02 1.883590e+05
1.401811e+02 1.749842e+05
1.429910e+02 1.624430e+05
1.458573e+02 1.506773e+05
1.487810e+02 1.400842e+05
1.517633e+02 1.301160e+05
1.548053e+02 1.207018e+05
1.579084e+02 1.118229e+05
1.610737e+02 1.040620e+05
1.643024e+02 9.675875e+04
1.675958e+02 8.978911e+04
1.709552e+02 8.308106e+04
1.743820e+02 7.701783e+04
1.778775e+02 7.146121e+04
1.814430e+02 6.635764e+04
1.850801e+02 6.155914e+04
1.887900e+02 5.710205e+04
1.925743e+02 5.309346e+04
1.964344e+02 4.924033e+04
2.003719e+02 4.561337e+04
2.043883e+02 4.234401e+04
2.084853e+02 3.937777e+04
2.126644e+02 3.661938e+04
2.169272e+02 3.402980e+04
2.212755e+02 3.161290e+04
2.257109e+02 2.937412e+04
2.302353e+02 2.730010e+04
2.348503e+02 2.531064e+04
2.395579e+02 2.348029e+04
2.443598e+02 2.174735e+04
2.492580e+02 2.020255e+04
2.542544e+02 1.875801e+04
2.593509e+02 1.738878e+04
2.645495e+02 1.615377e+04
2.698524e+02 1.497398e+04
2.752616e+02 1.387449e+04
2.807792e+02 1.284616e+04
2.864074e+02 1.192483e+04
2.921484e+02 1.108622e+04
2.980045e+02 1.030941e+04
3.039780e+02 9.594846e+03
3.100712e+02 8.919962e+03
3.162865e+02 8.276780e+03
3.226265e+02 7.697237e+03
3.290935e+02 7.177575e+03
3.356901e+02 6.686648e+03
3.424190e+02 6.222520e+03
3.492828e+02 5.782562e+03
3.562841e+02 5.372439e+03
3.634258e+02 4.991379e+03
3.707107e+02 4.637324e+03
3.781415e+02 4.308360e+03
3.857213e+02 4.002835e+03
3.934531e+02 3.723568e+03
4.013398e+02 3.458824e+03
4.093847e+02 3.219493e+03
4.175907e+02 3.000206e+03
4.259613e+02 2.795874e+03
4.344997e+02 2.606068e+03
4.432092e+02 2.428209e+03
4.520933e+02 2.260136e+03
4.611555e+02 2.102839e+03
4.703993e+02 1.954545e+03
4.798284e+02 1.815446e+03
4.894465e+02 1.685972e+03
4.992574e+02 1.565713e+03
5.092650e+02 1.458967e+03
5.194732e+02 1.359992e+03
5.298860e+02 1.267722e+03
5.405075e+02 1.177991e+03
5.513420e+02 1.092837e+03
5.623936e+02 1.011371e+03
5.736667e+02 9.358926e+02
5.851658e+02 8.659680e+02
5.968954e+02 8.031426e+02
6.088601e+02 7.459918e+02
6.210647e+02 6.933673e+02
6.335139e+02 6.445475e+02
6.462126e+02 5.991499e+02
6.591659e+02 5.569354e+02
6.723788e+02 5.176815e+02
6.858566e+02 4.811814e+02
6.996046e+02 4.472425e+02
7.136281e+02 4.152486e+02
7.279327e+02 3.851395e+02
7.425240e+02 3.572019e+02
7.574079e+02 3.312801e+02
7.725901e+02 3.075613e+02
7.880766e+02 2.856647e+02
8.038735e+02 2.653263e+02
8.199871e+02 2.464353e+02
8.364237e+02 2.288886e+02
8.531897e+02 2.129815e+02
8.702918e+02 1.982091e+02
8.877368e+02 1.844633e+02
9.055314e+02 1.716729e+02
9.236827e+02 1.597712e+02
9.421978e+02 1.483983e+02
9.610841e+02 1.378137e+02
9.803490e+02 1.279823e+02
1.000000e+03 1.188505e+02
