Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
7.282032e+01 8.202170e+06
7.428000e+01 7.614680e+06
7.576894e+01 7.073772e+06
7.728772e+01 6.565365e+06
7.883694e+01 6.098802e+06
8.041722e+01 5.659145e+06
8.202918e+01 5.265074e+06
8.367345e+01 4.904180e+06
8.535068e+01 4.549574e+06
8.706153e+01 4.244565e+06
8.880667e+01 3.934653e+06
9.058679e+01 3.640189e+06
9.240260e+01 3.382841e+06
9.425480e+01 3.134165e+06
9.614413e+01 2.897274e+06
9.807133e+01 2.689020e+06
1.000372e+02 2.494936e+06
1.020424e+02 2.317876e+06
1.040878e+02 2.155982e+06
1.061743e+02 2.001387e+06
1.083025e+02 1.857992e+06
1.104734e+02 1.722865e+06
1.126879e+02 1.600751e+06
1.149467e+02 1.482445e+06
1.172508e+02 1.380014e+06
1.196011e+02 1.280890e+06
1.219985e+02 1.186030e+06
1.244439e+02 1.100316e+06
1.269384e+02 1.017783e+06
1.294828e+02 9.462958e+05
1.320783e+02 8.792450e+05
1.347258e+02 8.137099e+05
1.374264e+02 7.534360e+05
1.401811e+02 6.999368e+05
1.429910e+02 6.497719e+05
1.458573e+02 6.027093e+05
1.487810e+02 5.603367e+05
1.517633e+02 5.204641e+05
1.548053e+02 4.828072e+05
1.579084e+02 4.472918e+05
1.610737e+02 4.162482e+05
1.643024e+02 3.870350e+05
1.675958e+02 3.591564e+05
1.709552e+02 3.323242e+05
1.743820e+02 3.080713e+05
1.778775e+02 2.858449e+05
1.814430e+02 2.654305e+05
1.850801e+02 2.462366e+05
1.887900e+02 2.284082e+05
1.925743e+02 2.123739e+05
1.964344e+02 1.969613e+05
2.003719e+02 1.824535e+05
2.043883e+02 1.693760e+05
2.084853e+02 1.575111e+05
2.126644e+02 1.464775e+05
2.169272e+02 1.361192e+05
2.212755e+02 1.264516e+05
2.257109e+02 1.174965e+05
2.302353e+02 1.092004e+05
2.348503e+02 1.012426e+05
2.395579e+02 9.392115e+04
2.443598e+02 8.698941e+04
2.492580e+02 8.081018e+04
2.542544e+02 7.503206e+04
2.593509e+02 6.955511e+04
2.645495e+02 6.461510e+04
2.698524e+02 5.989594e+04
2.752616e+02 5.549797e+04
2.807792e+02 5.138466e+04
2.864074e+02 4.769933e+04
